100位	4136788 pt
500位	1967304 pt
1200位	829646 pt
1300位	752651 pt
1000位	1060097 pt
1位	51017640 pt
10位	13253074 pt
11位	12373972 pt
20位	8644369 pt
300位	2624927 pt
1999位	379583 pt
2000位	379275 pt
2999位	201064 pt
3000位	201000 pt
3999位	121781 pt
4000位	121708 pt
9999位	14115 pt
10000位	14107 pt
15000位	1091 pt
20000位	0 pt
30000位	0 pt
ラウンジ1位	138689723 pt
ラウンジ10位	65422595 pt
ラウンジ11位	45286944 pt
ラウンジ20位	20129906 pt
ラウンジ30位	16685174 pt
ラウンジ100位	6236888 pt
ラウンジ300位	2104304 pt
ラウンジ1000位	289343 pt
※06/09 19:02 集計時点のポイントですBY SKDN
