1位	500000000000000502	HHV(仮)	9117947
2位	1000000000000000962	765飯店	8831445
3位	1500000000000003422	TrySail	8099875
4位	700000000000004707	新月会	7969187
5位	400000000000000749	アイドルと機関銃🍬🍬🍬	6886348
6位	1500000000000005246	台湾行きたいワン！	6814872
7位	200000000000000623	プロジェクトイオリー	5684590
8位	1500000000000005236	Starlight*	5036983
9位	5183	スピカ	4846852
10位	1500000000000004429	R-Gray	4132486
11位	300000000000004806	ｽﾍﾞｯても平気なﾗｳﾝｼﾞ	4014032
12位	1000000000000005146	ホワイトボードフェスタ	3960087
13位	600000000000000108	765PRO	3891736
14位	1100000000000000441	7144プロ	3633337
15位	200000000000001168	セレブ生活したいです…	2985570
16位	600000000000004925	🌳🌳🌳🌳🌳🌳🙄強いよぉ🌳🌳🌳🌳🌳	2864801
17位	1100000000000004878	鳩の王子	2600992
18位	500000000000005285	いち◯いち	2558656
19位	1300000000000005105	二階堂精肉店-台湾店	2416795
20位	1300000000000001529	Engage!	2360924
※04/20 14:58 集計時点 BY SKDN
