

1位	1500000000000100416	白妙	7120000000
2位	200000000000002093	だ～と	4516423614
3位	500000000000003019	片桐SO	3672151820
4位	1000000000000029874	える	3398576156
5位	200000000000019207	ときちゃん@ダイエット	3390157709
6位	1500000000000081620	こなもつ	3384887173
7位	400000000000052253	ぜっきー	3303256794
8位	900000000000078647	みみ	3291686316
9位	1100000000000034856	黒のワルツ	3100105108
10位	1100000000000075754	y8m	2781434155

11位	1500000000000063329	ろいにわ	2510792960
12位	800000000000043354	かすにち	1313912727
13位	200000000000104214	ninomomo	1292844180
14位	900000000000059311	uchoten	1185504870
15位	1000000000000081050	シロ	1149523790
16位	800000000000002100	篠瀬	1148153578
17位	100000000000055426	ねぐせ	1130959901
18位	1000000000000094812	しゅうへい	1099181692
19位	400000000000046435	ぱないの。@(出)HHP美奈子(求)HHP恵美	1061949147
20位	500000000000004620	ぐんぶす@生涯下僕	1053890639

21位	500000000000097092	ターニャ	1053325020
22位	1100000000000080880	フォルス	1050344458
23位	300000000000102574	くもり	1038556410
24位	400000000000060506	フライン	1035488326
25位	900000000000011075	ぬくあし	1021367540
26位	1400000000000001708	アリアス	1014130713
27位	500000000000078142	zaemon	1010172891
28位	1400000000000099299	るい	1005510800
29位	300000000000002427	小夜	1005134011
30位	1500000000000072858	凶夜@現役女子大生	995385458

31位	900000000000018615	パパッチ	987655767
32位	1500000000000000475	ありあ	974913257
33位	100000000000053247	ラウ・ル・クルーゼ	963231961
34位	1200000000000032449	ぜんぱす	958652789
35位	1400000000000004665	cleval	933280246
36位	80337	Sally	925491660
37位	1200000000000008914	すの	925108102
38位	200000000000028105	ひてん	924496102
39位	1300000000000096876	シンノ介	917172292
40位	400000000000006085	ひとで@祝種田さん復帰	916754082

41位	100000000000079726	あがちゃん	913908115
42位	1100000000000021850	無限いぬ	912687988
43位	900000000000000638	Maria	910375099
44位	100000000000078988	schun	909194143
45位	1200000000000007097	Den [今迄道場御利用感謝♪]	907620755
46位	1200000000000046226	ぼーびー	907571856
47位	600000000000052954	いんこねる(o・∇・)!	906118683
48位	500000000000091637	かな	905108039
49位	1400000000000037919	炙り焦げ鮪 ~ 薺を添えて~	902084348
50位	200000000000000110	アジ	901229678

51位	1000000000000003627	桜吹雪	901070293
52位	1300000000000002704	ドライブ	895642516
53位	600000000000036557	yoshi	894812391
54位	1300000000000030454	ブチ撒け	893803104
55位	600000000000029705	ヤス	890996111
56位	1500000000000010096	約束Pζ*'ヮ')ζアークプリースト（相互埋め同僚募集中）	889329726
57位	8315	MSKT	888046439
58位	800000000000081445	HaRi	886109532
59位	400000000000077106	とろ	885761956
60位	500000000000013661	めがれ！	884195444

61位	400000000000076029	あざらしあこ	882810836
62位	400000000000004911	無料で新規SSR来ない葵さん	881335493
63位	32157	ゆーじん	881126357
64位	431	zak	880370427
65位	600000000000073485	みぞれ	879811490
66位	38985	もり	878399291
67位	1400000000000006722	ぽーさん	876543210
68位	1400000000000004393	イザーク・シュール	874524373
69位	900000000000049249	m@estro	871026272
70位	1200000000000000404	三世	869124113

71位	800000000000052030	ノリ	868929459
72位	149	はる	863493011
73位	1400000000000054034	スツーカ	861600490
74位	300000000000097165	秘密	861462705
75位	500000000000001034	葉室タケ	861272754
76位	200000000000078397	角の丸いまな板	860948075
77位	1300000000000075243	とんこつらぁめん	860750347
78位	1400000000000098536	o72@求）HHP百合子出）4000飴	860000060
79位	1100000000000050345	狐狐	858231720
80位	800000000000017121	おくら	858058961

81位	300000000000098719	moritax	857693745
82位	800000000000092836	ゆにす	856817940
83位	1100000000000018803	やす	856798507
84位	400000000000035952	ペヤング	856175799
85位	400000000000080236	teko	855937851
86位	1500000000000085859	いなばものおき	855624211
