

1位	100000000000053247	おっことぬし	20081245981
2位	1400000000000006722	ぽーさん	16500000000
3位	1300000000000006806	にゅあ	13732152930
4位	400000000000002909	クワトロ・バジーナ	13503472944
5位	500000000000007213	サワー	12716003134
6位	1400000000000098536	o72	12348153852
7位	700000000000000058	かるのー@ドリプレ	12345678939
8位	1300000000000057141	ガースー@ソプラノ歌劇団	11803000008
9位	400000000000033265	teteron	10176294467
10位	1500000000000000475	ありあ	9457250822

11位	500000000000098450	ドリームトラベル	8765346315
12位	600000000000052954	いんこねる	8482815572
13位	1500000000000061976	bd8z	7920316331
14位	1300000000000102254	のらがみ	7700000000
15位	200000000000002093	だ～と	7569582464
16位	1400000000000000678	おっさん	7393298327
17位	1000000000000009307	セイロス@seirosu_peca	7144000000
18位	500000000000000347	のり	7144000000
19位	1685	ヒトデ	7058285937
20位	1400000000000072320	おごそか	7000411131

21位	1500000000000063329	ろいにわ	6874183685
22位	1000000000000029874	える	6839412066
23位	1100000000000015285	ジャミラ	6666669000
24位	600000000000080431	たまめ	6576252634
25位	500000000000004620	ぐんぶす@生涯下僕	6375552313
26位	500000000000092034	ポピハム	6333496992
27位	400000000000001977	naonao	6269957697
28位	700000000000000688	フラジャイル@しずしほ	6006709072
29位	200000000000026379	ウィーク	6000000000
30位	1200000000000003396	月綺	5967688288

31位	400000000000001371	ロジット	5956472951
32位	100000000000011857	康一	5895122593
33位	1200000000000000774	てるあき	5849581807
34位	500000000000085784	ザク	5770000050
35位	1000000000000072441	剣聖オグマ	5740405264
36位	12510	dai	5647139954
37位	700000000000006251	アルト	5574821167
38位	1400000000000079127	ジョナサン	5560000000
39位	800000000000049736	cate@かなしほ	5545923292
40位	500000000000007045	高町さん	5472035095

41位	900000000000062391	ななか	5445891690
42位	700000000000098127	ケセラセラ	5415749555
43位	300000000000053068	anonymous	5404962485
44位	300000000000026794	もけ	5358235523
45位	1200000000000037295	heishiA	5353508816
46位	800000000000006526	山田秋沙	5331901695
47位	1000000000000001815	魚雷	5311518734
48位	300000000000094822	micoto	5270000000
49位	200000000000003813	百善	5114855148
50位	71343	らっど	5088978936

51位	200000000000104214	ninomomo	5072568461
52位	700000000000005659	陸奥	5047462467
53位	1100000000000034715	akira95	5000781246
54位	1300000000000080871	夕樹	4925161556
55位	600000000000004350	ねこの	4913090289
56位	700000000000054890	海ぺ	4889277337
57位	1200000000000102630	レン	4792267855
58位	100000000000055426	ねぐせ	4774525546
59位	900000000000000393	レッザ	4773059380
60位	900000000000059311	uchoten	4727366470

61位	700000000000015432	あかつき	4725958290
62位	600000000000074130	たかお	4708975318
63位	1300000000000052569	すいりゅう	4661855497
64位	1400000000000004393	あな	4637349364
65位	800000000000054021	フライドポテト焼きそば	4621701491
66位	100000000000079726	あがちゃん	4538638685
67位	300000000000011251	すず	4536864738
68位	1400000000000047625	雪野路	4527055842
69位	100000000000078027	青森のスーパースター	4521825190
70位	700000000000008773	いんがん	4505988686

71位	800000000000000500	晴美	4500983669
72位	5177	ビンティ	4484884600
73位	1000000000000102395	ぱん	4481849419
74位	1200000000000056355	よっしーP	4447938935
75位	1100000000000002386	しゃる	4444444444
76位	1100000000000050975	コセト	4420346801
77位	1500000000000004901	えりたんっ	4412873918
78位	400000000000052730	つぁん	4372852547
79位	1300000000000093820	aki	4365336373
80位	400000000000052491	オルビー@果たして俺の勉強不足	4353640237

81位	800000000000024541	elds	4300215091
82位	700000000000052593	ニワリス	4280555023
83位	1300000000000024137	しらの	4276084735
84位	1100000000000082901	たむそん	4223229599
85位	1200000000000046226	ぼーびー	4210095224
86位	200000000000007542	さいとぅー	4206414335
87位	1100000000000038052	ohon	4193580742
88位	800000000000026573	きのっち	4191663734
89位	600000000000052123	小夜啼鳥@ｷﾐがいて夢になる	4190438435
90位	1100000000000007085	のんけ＠893	4175858608

91位	800000000000092921	ゲオルグ	4163990405
92位	200000000000007496	ねういちさん	4155445510
93位	800000000000097239	大鍋	4138697629
94位	1100000000000000368	ひんと	4133511406
95位	300000000000028756	あああ	4133053572
96位	200000000000031108	しるぼく	4129145859
97位	800000000000023979	E-042	4075416322
98位	500000000000079623	ふろん	4047988100
99位	400000000000091746	鈴	3986778188
100位	600000000000005228	ヤマ	3911519362

101位	1500000000000061862	とらふぐのちくわ	3901000000
102位	300000000000000332	チン店長	3750000000
103位	1400000000000098355	まわしげり	3750000000
104位	1100000000000002964	さんけん	3750000000
105位	1500000000000006685	あんこ	3719483596
106位	1300000000000044718	てったん	3657730145
107位	1500000000000051365	すぽると	3649520386
108位	29035	ティズ	3645125748
109位	300000000000093954	れおまっしぐら	3590340104
110位	100000000000093968	よりまし	3512974549

111位	900000000000009834	エティ	3500004432
112位	400000000000004890	ｱﾙﾌｧﾙﾌｧζ	3441318462
113位	300000000000075362	DMN	3419459672
114位	500000000000081859	はっくしょん8801	3391106579
115位	1300000000000051653	まりも	3333972702
116位	1000000000000007308	ひろゆき	3322009086
117位	100000000000017385	らむだちゃん	3310220821
118位	1100000000000009959	赤榛名	3272462090
119位	400000000000061227	la_tea	3200954463
120位	500000000000014178	なかにー＠毒	3193900000

121位	1000000000000032048	えいのいる	3171884602
122位	44578	ゼロ	3170284057
123位	1000000000000037434	root	3152566358
124位	400000000000058819	アカハタ	3141777769
125位	1400000000000008157	キジマ	3138367638
126位	200000000000001327	ろまんしんぐ	3133794659
127位	1500000000000004907	ゆい＠がんばらない	3095921217
128位	1200000000000053053	chihiro	3090121904
129位	500000000000005323	りーた	3076111811
130位	17983	わんつ→	3033255278

131位	800000000000019421	まえじま	3031799869
132位	600000000000000272	ぬん	3030024453
133位	1400000000000040165	湊奏	3026982230
134位	1400000000000055663	寿音	3000000073
135位	200000000000012503	ｔｍｋｎ	3000000000
136位	1400000000000057454	ジャンボ	2987890333
137位	1100000000000034348	うーさー	2944843236
138位	1000000000000092150	オマル	2942413539
139位	200000000000016240	あると	2896154201
140位	1400000000000094687	やえ	2877455206

141位	300000000000004832	司牡丹	2873330574
142位	800000000000037896	やむな（く）	2855873039
143位	300000000000043818	tetsu	2838965432
144位	1400000000000042374	直心	2832832830
145位	1000000000000055196	ジェイビー@ありがとうミリオンライブ！！！	2830190834
146位	700000000000052605	タビィ	2808519850
147位	400000000000078546	優等生	2805365807
148位	1500000000000051609	ペトロス	2802893300
149位	700000000000101924	つよし	2790157822
150位	1100000000000003078	yone	2782640937

151位	1100000000000094310	きゃに（べ）	2764895663
152位	1300000000000080255	りく	2760779009
153位	800000000000008022	ぬる夜	2739101861
