

1位	600000000000004454	伊園＠胸の奥にある絆を信じて	2549679520
2位	100000000000055426	ねぐせ	2109633569
3位	1100000000000006838	らい	1742038339
4位	800000000000006526	山田秋沙	1625603944
5位	4307	おーじ	1623293611
6位	100000000000053247	おっことぬし	1607987380
7位	36340	はや	1560114668
8位	1000000000000004676	ライム	1491253713
9位	1500000000000063329	ろいにわ	1489855971
10位	400000000000034355	hamaco	1486326099

11位	1300000000000007492	ビート	1475187477
12位	1400000000000006910	ぱせり	1315440503
13位	300000000000101806	タケ	1130619862
14位	96013	八九寺	1062292856
15位	1400000000000056182	ヨーグルト	623197177
16位	800000000000074524	おつけん	602806774
17位	1500000000000055162	かなろあ	602731756
18位	100000000000077978	.	601067937
19位	600000000000005228	ヤマ	562488966
20位	600000000000052954	いんこねる	537022380

21位	200000000000085703	ジーニョ	531201013
22位	1400000000000000245	ふらじーる	523855287
23位	600000000000046085	虹	513485293
24位	200000000000002093	だ～と	496961693
25位	600000000000083323	カズ	489268463
26位	400000000000013282	ＫＣ	471950804
27位	600000000000080431	たまめ	453051832
28位	200000000000104214	ninomomo	442259712
29位	300000000000004832	司牡丹	436049512
30位	800000000000096138	むん	419310963

31位	1500000000000000475	ありあ	417495326
32位	300000000000003899	Calci	415748328
33位	600000000000033334	灰洗屋	412206507
34位	1200000000000000367	ライシン	407413796
35位	700000000000043234	ぬーん	406336655
36位	1500000000000022603	ガンテツ	402188105
37位	1000000000000007341	チェルニー	401516914
38位	200000000000013245	なつき	396438779
39位	500000000000004620	ぐんぶす@生涯下僕	394408008
40位	600000000000004043	でぃーぷくりあー@かじゅある勢	390974718

41位	300000000000025389	朝一	382006218
42位	1500000000000051609	ペトロス	379413750
43位	1300000000000103360	T	375907604
44位	300000000000000332	チン店長	375375375
45位	400000000000033866	Yu9	375028337
46位	1500000000000052873	みにきゅん	373429914
47位	500000000000052720	M7san	371898286
48位	1000000000000033514	ﾍﾟｯﾊﾟｰﾎﾟｯﾂ	365886999
49位	1400000000000098536	o72	361608184
50位	200000000000001327	ろまんしんぐ	358325557

51位	1300000000000003962	GyoooN	357596183
52位	800000000000054021	フライドポテト焼きそば	354706027
53位	100000000000028953	みつね	353176290
54位	1400000000000057262	たむ	346419414
55位	400000000000000937	ひろき	345690312
56位	1000000000000102395	ぱん	344970862
57位	300000000000001049	2416	344086341
58位	500000000000039140	ブスとん	343979124
59位	400000000000029415	ろんろん	342706431
60位	37180	さくら	340007556

61位	900000000000051147	ドヤP	336005842
62位	500000000000092034	ポピハム	335473943
63位	1400000000000004393	あな	333009376
64位	1200000000000058711	ぴーえいち@Thank You!!	328777067
65位	200000000000077999	茶畑	328698063
66位	900000000000100402	シー	327967668
67位	300000000000001562	志葵	326772798
68位	900000000000010124	凡骨	326653775
69位	900000000000059311	uchoten	324906647
70位	1000000000000013696	ヤキイモ	323963589

71位	1000000000000053265	ゴキジェット	322576646
72位	1200000000000101539	かえで	322281142
73位	1500000000000051365	すぽると	319147146
74位	400000000000000238	はるひっち	318208756
75位	900000000000018615	パパッチ	318159934
76位	500000000000079372	不滅十流	317918306
77位	1000000000000007150	543	317874460
78位	1685	ヒトデ	317395096
79位	56284	ラムド　	317268269
80位	800000000000008935	悠	316208935

81位	300000000000001831	ガオ	315838092
82位	1500000000000001599	あきら	315500696
83位	200000000000096949	ゴメス	315376813
84位	1400000000000000145	黒崎	315015689
85位	300000000000056459	八汰烏	313593604
86位	500000000000086821	おがちー	313531306
87位	1100000000000102402	こなこな	313517479
88位	900000000000100607	し ゃ い に ん ぐ	313137010
89位	200000000000063347	あるぅ	313125156
90位	400000000000003886	ｼｭﾝｽｷﾞ	312413226

91位	1100000000000082901	たむそん	312336303
92位	300000000000101506	弥生彦	311892865
93位	700000000000001674	ネルゼ	311731411
94位	200000000000037992	よこやん	311670914
95位	1300000000000006608	Yggdra	311357554
96位	700000000000002843	よどどの	311145365
97位	400000000000077106	とろ	309538851
98位	500000000000008508	アンバランス	307034002
99位	100000000000061709	おもつ	306056914
