10000ˆÊ
2015/07/25 16:39	248895
2015/07/25 16:40	248919(+24)
2015/07/25 16:41	248938(+19)
2015/07/25 16:42	248956(+18)
2015/07/25 16:43	248956(+0)
2015/07/25 16:44	249039(+83)
2015/07/25 16:45	249058(+19)
2015/07/25 16:46	249099(+41)
2015/07/25 16:47	249116(+17)
2015/07/25 16:48	249120(+4)
2015/07/25 16:49	249131(+11)
2015/07/25 16:50	249137(+6)
2015/07/25 16:51	249145(+8)
2015/07/25 16:52	249156(+11)
2015/07/25 16:53	249156(+0)
2015/07/25 16:54	249222(+66)
2015/07/25 16:55	249276(+54)
2015/07/25 16:56	249276(+0)
2015/07/25 16:57	249305(+29)
2015/07/25 16:58	249318(+13)
2015/07/25 16:59	249354(+36)
2015/07/25 17:00	249412(+58)
2015/07/25 17:01	249454(+42)
2015/07/25 17:02	249482(+28)
2015/07/25 17:03	249486(+4)
2015/07/25 17:04	249505(+19)
2015/07/25 17:05	249515(+10)
2015/07/25 17:06	249543(+28)
2015/07/25 17:07	249543(+0)
2015/07/25 17:08	249569(+26)
2015/07/25 17:09	249574(+5)
2015/07/25 17:10	249602(+28)
2015/07/25 17:11	249604(+2)
2015/07/25 17:12	249608(+4)
2015/07/25 17:13	249612(+4)
2015/07/25 17:14	249612(+0)
2015/07/25 17:15	249649(+37)
2015/07/25 17:16	249654(+5)
2015/07/25 17:17	249670(+16)
2015/07/25 17:18	249724(+54)
2015/07/25 17:19	249738(+14)
2015/07/25 17:20	249738(+0)
2015/07/25 17:21	249738(+0)
2015/07/25 17:22	249746(+8)
2015/07/25 17:23	249746(+0)
2015/07/25 17:24	249796(+50)
2015/07/25 17:25	249796(+0)
2015/07/25 17:26	249796(+0)
2015/07/25 17:27	249839(+43)
2015/07/25 17:28	249863(+24)
2015/07/25 17:29	249863(+0)
2015/07/25 17:30	249886(+23)
2015/07/25 17:31	249891(+5)
2015/07/25 17:32	249899(+8)
2015/07/25 17:33	249948(+49)
2015/07/25 17:34	249959(+11)
2015/07/25 17:35	249986(+27)
2015/07/25 17:36	250056(+70)
2015/07/25 17:37	250059(+3)
2015/07/25 17:38	250097(+38)
2015/07/25 17:39	250097(+0)
2015/07/25 17:40	250112(+15)
2015/07/25 17:41	250144(+32)
2015/07/25 17:42	250177(+33)
2015/07/25 17:43	250190(+13)
2015/07/25 17:44	250197(+7)
2015/07/25 17:45	250226(+29)
2015/07/25 17:46	250226(+0)
2015/07/25 17:47	250239(+13)
2015/07/25 17:48	250242(+3)
2015/07/25 17:49	250308(+66)
2015/07/25 17:50	250311(+3)
2015/07/25 17:51	250323(+12)
2015/07/25 17:52	250332(+9)
2015/07/25 17:53	250401(+69)
