1200位
2014/10/26 21:00	4155564(+0)
2014/10/26 21:01	4156720(+1156)
2014/10/26 21:02	4159774(+3054)
2014/10/26 21:03	4162412(+2638)
2014/10/26 21:04	4165863(+3451)
2014/10/26 21:05	4167009(+1146)
2014/10/26 21:06	4167009(+0)
2014/10/26 21:07	4168910(+1901)
2014/10/26 21:08	4174453(+5543)
2014/10/26 21:09	4179471(+5018)
2014/10/26 21:10	4179471(+0)
2014/10/26 21:11	4179471(+0)
2014/10/26 21:12	4182203(+2732)
2014/10/26 21:13	4185176(+2973)
2014/10/26 21:14	4191282(+6106)
2014/10/26 21:15	4202699(+11417)
2014/10/26 21:16	4210622(+7923)
2014/10/26 21:17	4221248(+10626)
2014/10/26 21:18	4245832(+24584)
2014/10/26 21:19	4265319(+19487)
2014/10/26 21:20	4274428(+9109)
2014/10/26 21:21	4282479(+8051)
2014/10/26 21:22	4284515(+2036)
2014/10/26 21:23	4290888(+6373)
2014/10/26 21:24	4297128(+6240)
2014/10/26 21:25	4310811(+13683)
2014/10/26 21:26	4318922(+8111)
2014/10/26 21:27	4322962(+4040)
2014/10/26 21:28	4332554(+9592)
2014/10/26 21:29	4344997(+12443)
2014/10/26 21:30	4350318(+5321)
2014/10/26 21:31	4388703(+38385)
2014/10/26 21:32	4407277(+18574)
2014/10/26 21:33	4429868(+22591)
2014/10/26 21:34	4441841(+11973)
2014/10/26 21:35	4446662(+4821)
2014/10/26 21:36	4449245(+2583)
2014/10/26 21:37	4481424(+32179)
2014/10/26 21:38	4493588(+12164)
2014/10/26 21:39	4509899(+16311)
2014/10/26 21:40	4533073(+23174)
2014/10/26 21:41	4560996(+27923)
2014/10/26 21:42	4597790(+36794)
2014/10/26 21:43	4607954(+10164)
2014/10/26 21:44	4608622(+668)
2014/10/26 21:45	4626172(+17550)
2014/10/26 21:46	4633553(+7381)
2014/10/26 21:47	4647253(+13700)
2014/10/26 21:48	4650167(+2914)
2014/10/26 21:49	4654672(+4505)
2014/10/26 21:50	4660273(+5601)
2014/10/26 21:51	4667062(+6789)
2014/10/26 21:52	4676159(+9097)
2014/10/26 21:53	4682785(+6626)
2014/10/26 21:54	4684171(+1386)
2014/10/26 21:55	4696988(+12817)
2014/10/26 21:56	4696988(+0)
2014/10/26 21:57	4726745(+29757)
2014/10/26 21:58	4726745(+0)
2014/10/26 21:59	4731024(+4279)
2014/10/26 22:00	4734912(+3888)
2014/10/26 22:01	4757388(+22476)
2014/10/26 22:02	4831451(+74063)
