201605021544(201605021544	ジュリア	1,940,795	1,936,131	1,933,260	1,929,532	1,912,298	1,905,551	1,903,068	1,898,408	1,892,737	1,889,726	
201605021544(201605021544	周防桃子	4,796,495	4,794,432	4,790,453	4,786,086	4,781,490	4,778,871	4,778,191	4,778,110	4,770,907	4,766,162	
201605021544(201605021544	北上麗花	2,237,650	2,232,478	2,230,986	2,230,337	2,229,943	2,228,862	2,228,350	2,225,414	2,206,715	2,206,134	
201605021544(201605021544	永吉昴	2,164,707	2,156,052	2,154,282	2,153,007	2,151,853	2,147,879	2,145,650	2,141,501	2,138,714	2,137,676	
201605021543(201605021543	百瀬莉緒	2,084,338	2,083,707	2,070,091	2,065,585	2,062,171	2,056,884	2,048,988	2,048,224	2,042,481	2,027,380	
201605021543(201605021543	篠宮可憐	2,096,931	2,093,779	2,089,858	2,083,291	2,075,683	2,074,157	2,065,569	2,063,581	2,049,969	2,019,099	
201605021543(201605021543	真壁瑞希	2,151,319	2,135,660	2,128,676	2,113,558	2,110,200	2,095,308	2,082,573	2,078,236	2,066,525	2,065,961	
201605021543(201605021543	福田のり子	1,921,428	1,919,251	1,918,943	1,917,190	1,914,174	1,913,145	1,912,587	1,912,238	1,909,087	1,908,857	
201605021543(201605021543	宮尾美也	2,676,359	2,674,325	2,667,542	2,665,786	2,665,512	2,659,538	2,658,304	2,652,674	2,652,102	2,649,078	
201605021543(201605021543	豊川風花	1,850,233	1,846,857	1,841,402	1,841,027	1,834,530	1,833,839	1,830,133	1,823,043	1,808,237	1,805,567	
201605021543(201605021543	大神環	2,290,501	2,290,039	2,286,628	2,283,221	2,283,186	2,279,734	2,273,314	2,267,148	2,266,576	2,265,438	
201605021543(201605021543	馬場このみ	2,111,376	2,104,922	2,101,191	2,100,342	2,099,654	2,095,109	2,091,916	2,071,276	2,061,923	2,044,751	
201605021543(201605021543	二階堂千鶴	2,032,149	2,028,420	2,023,459	2,023,186	2,014,945	2,007,488	2,007,488	2,004,093	1,998,680	1,987,412	
201605021543(201605021543	横山奈緒	2,212,773	2,212,546	2,211,184	2,211,138	2,199,085	2,189,366	2,186,610	2,186,386	2,184,593	2,178,529	
201605021542(201605021542	矢吹可奈	2,023,996	2,021,408	2,018,693	2,016,946	2,014,580	2,014,527	2,006,133	2,003,332	2,003,035	2,002,557	
201605021542(201605021542	木下ひなた	2,079,583	2,077,989	2,075,975	2,074,976	2,074,555	2,066,977	2,064,779	2,062,486	2,057,330	2,049,837	
201605021542(201605021542	舞浜歩	1,535,369	1,534,901	1,534,596	1,533,954	1,526,429	1,526,350	1,524,144	1,523,950	1,518,018	1,517,860	
201605021542(201605021542	北沢志保	3,919,149	3,919,032	3,915,911	3,915,318	3,911,591	3,910,692	3,904,010	3,902,281	3,897,469	3,883,194	
201605021542(201605021542	エミリー	2,171,307	2,169,705	2,168,971	2,165,576	2,165,049	2,162,957	2,159,553	2,151,688	2,148,706	2,133,006	
201605021542(201605021542	天空橋朋花	2,057,559	2,056,616	2,041,133	2,024,579	2,015,590	2,014,720	2,000,000	1,983,067	1,957,957	1,934,453	
201605021542(201605021542	中谷育	1,883,923	1,880,126	1,879,635	1,876,384	1,874,954	1,874,911	1,874,051	1,869,497	1,863,448	1,851,453	
201605021542(201605021542	高坂海美	2,183,410	2,175,939	2,174,459	2,171,432	2,149,540	2,046,866	1,971,719	1,801,003	1,779,506	1,721,685	
201605021542(201605021542	松田亜利沙	2,084,970	2,082,705	2,073,047	2,068,779	2,053,140	2,024,462	2,023,363	2,014,601	1,984,254	1,903,499	
201605021542(201605021542	高山紗代子	2,003,337	1,998,014	1,988,364	1,986,860	1,986,742	1,986,315	1,965,238	1,959,467	1,918,833	1,867,166	
201605021542(201605021542	七尾百合子	4,439,280	4,437,904	4,433,237	4,431,277	4,425,020	4,423,554	4,415,622	4,411,929	4,400,205	4,398,086	
201605021541(201605021541	ロコ	2,396,374	2,394,823	2,391,014	2,390,078	2,384,406	2,384,342	2,376,499	2,372,882	2,369,793	2,367,718	
201605021541(201605021541	望月杏奈	3,653,129	3,650,121	3,643,776	3,637,229	3,627,960	3,603,255	3,569,727	3,544,136	3,412,671	3,315,984	
201605021541(201605021541	野々原茜	2,071,543	2,069,131	2,066,731	2,059,974	2,058,762	2,057,610	2,055,017	2,041,748	2,038,228	2,019,937	
201605021541(201605021541	箱崎星梨花	2,585,843	2,584,837	2,583,935	2,583,734	2,583,428	2,574,805	2,569,130	2,568,105	2,564,166	2,556,827	
201605021541(201605021541	徳川まつり	2,173,779	2,171,640	2,146,814	2,137,285	2,136,252	2,133,893	2,120,680	2,111,841	2,060,149	2,058,614	
201605021541(201605021541	所恵美	2,928,989	2,920,980	2,916,291	2,891,874	2,887,996	2,876,486	2,866,034	2,864,468	2,845,939	2,700,463	
201605021541(201605021541	佐竹美奈子	2,165,793	2,159,503	2,146,663	2,146,631	2,142,236	2,138,791	2,122,583	2,120,615	2,118,154	2,114,281	
