201604242153(201604242153	ジュリア	1,131,424	1,123,850	1,114,508	1,100,466	1,077,600	1,075,279	1,059,878	1,059,844	1,052,019	1,040,724	
201604242153(201604242153	周防桃子	1,785,070	1,750,431	1,730,635	1,722,469	1,703,054	1,697,236	1,695,265	1,687,563	1,667,488	1,657,417	
201604242153(201604242153	北上麗花	1,091,608	1,082,661	1,065,843	1,064,916	1,055,231	1,025,252	1,025,066	1,021,637	1,016,211	1,012,278	
201604242153(201604242153	永吉昴	1,018,804	1,017,998	1,017,267	1,015,006	1,006,045	1,001,548	999,681	995,093	985,665	970,502	
201604242153(201604242153	百瀬莉緒	1,138,263	1,127,953	1,121,465	1,112,161	1,107,202	1,100,968	1,096,187	1,088,472	1,085,239	1,074,194	
201604242153(201604242153	篠宮可憐	1,066,194	1,065,183	1,062,064	1,058,995	1,053,775	1,052,717	1,050,605	1,045,909	1,042,581	1,038,933	
201604242152(201604242152	真壁瑞希	1,356,518	1,355,849	1,348,547	1,343,641	1,337,365	1,333,957	1,330,606	1,329,486	1,326,476	1,326,028	
201604242152(201604242152	福田のり子	791,736	785,295	780,042	757,410	755,607	750,779	734,646	733,514	731,151	727,725	
201604242152(201604242152	宮尾美也	1,187,903	1,156,239	1,146,200	1,146,085	1,125,126	1,123,069	1,117,231	1,110,965	1,110,823	1,091,313	
201604242152(201604242152	豊川風花	1,053,421	1,039,444	1,037,934	1,036,621	1,030,095	1,022,543	1,019,448	1,015,181	1,015,181	1,006,860	
201604242152(201604242152	大神環	1,240,583	1,178,440	1,165,999	1,140,847	1,136,960	1,136,924	1,125,518	1,117,772	1,096,495	1,091,105	
201604242152(201604242152	馬場このみ	1,438,089	1,437,821	1,430,247	1,425,477	1,424,200	1,424,032	1,420,033	1,414,632	1,412,277	1,410,704	
201604242152(201604242152	二階堂千鶴	1,217,691	1,210,508	1,190,818	1,175,109	1,166,239	1,159,122	1,157,246	1,144,286	1,142,928	1,129,296	
201604242152(201604242152	横山奈緒	1,213,907	1,209,238	1,208,834	1,197,327	1,179,036	1,176,967	1,174,341	1,172,236	1,164,384	1,132,022	
201604242152(201604242152	矢吹可奈	1,375,427	1,375,362	1,374,026	1,359,494	1,340,146	1,326,734	1,315,139	1,295,951	1,289,066	1,280,909	
201604242152(201604242152	木下ひなた	782,160	754,732	726,844	725,979	723,273	720,001	719,746	709,962	698,965	693,335	
201604242152(201604242152	舞浜歩	553,125	551,313	550,694	543,336	542,990	536,625	529,959	522,013	497,573	489,217	
201604242152(201604242152	北沢志保	1,880,461	1,872,628	1,819,261	1,815,384	1,785,134	1,782,347	1,753,694	1,748,303	1,744,603	1,727,738	
201604242152(201604242152	エミリー	1,191,934	1,184,081	1,175,235	1,172,904	1,172,839	1,171,755	1,169,314	1,163,709	1,136,211	1,127,980	
201604242151(201604242151	天空橋朋花	1,326,083	1,317,218	1,302,764	1,301,378	1,290,696	1,290,209	1,260,460	1,255,283	1,247,834	1,247,438	
201604242151(201604242151	中谷育	731,177	712,567	645,301	644,844	627,835	623,915	623,834	606,815	599,287	595,770	
