201605021550(201605021550	ジュリア	1,760,354	1,437,485	1,390,227	1,319,656	1,188,581	1,170,794	1,128,626	1,098,332	1,097,344	972,645	
201605021550(201605021550	周防桃子	4,764,724	4,764,691	4,756,403	4,750,328	4,748,501	4,743,185	4,720,625	4,716,851	4,709,804	4,696,329	
201605021550(201605021550	北上麗花	2,199,671	2,198,568	2,192,706	2,184,614	2,093,889	1,946,015	1,542,236	1,493,255	1,118,196	969,064	
201605021550(201605021550	永吉昴	2,135,162	2,125,715	2,106,035	2,029,143	2,015,353	1,919,311	1,863,844	1,841,980	1,763,906	1,715,938	
201605021550(201605021550	百瀬莉緒	2,012,789	1,948,234	1,911,342	1,891,971	1,748,147	1,507,775	1,422,685	1,120,036	1,108,362	1,045,233	
201605021550(201605021550	篠宮可憐	2,000,665	1,990,074	1,844,501	1,600,138	1,502,623	1,326,812	1,248,550	1,198,396	1,185,739	1,150,399	
201605021550(201605021550	真壁瑞希	2,047,932	1,976,728	1,926,423	1,905,627	1,722,584	1,710,285	1,655,549	1,299,387	1,284,509	1,138,165	
201605021550(201605021550	福田のり子	1,902,267	1,899,117	1,896,067	1,895,852	1,892,828	1,888,761	1,888,305	1,883,896	1,881,285	1,878,074	
201605021550(201605021550	宮尾美也	2,629,410	2,626,990	2,587,344	2,517,150	2,214,615	2,107,591	1,621,516	1,506,468	1,483,670	1,430,144	
201605021550(201605021550	豊川風花	1,804,629	1,801,598	1,791,601	1,757,166	1,722,894	1,601,166	1,592,691	1,549,204	1,131,594	951,613	
201605021549(201605021549	大神環	2,241,821	2,238,886	2,232,154	2,219,890	2,194,864	2,180,116	2,153,415	2,137,868	2,089,759	1,935,193	
201605021549(201605021549	馬場このみ	2,033,293	1,936,494	1,934,387	1,775,632	1,621,730	1,590,437	1,586,116	1,578,850	1,533,776	1,514,708	
201605021549(201605021549	二階堂千鶴	1,956,142	1,888,015	1,820,463	1,807,617	1,699,408	1,676,076	1,634,626	1,577,681	1,444,237	1,416,017	
201605021549(201605021549	横山奈緒	2,174,530	2,156,431	2,144,751	2,134,933	2,009,686	1,868,724	1,482,280	1,443,920	1,335,830	1,013,926	
201605021549(201605021549	矢吹可奈	2,001,577	1,997,127	1,980,436	1,969,511	1,961,866	1,936,674	1,892,166	1,878,377	1,830,903	1,560,808	
201605021549(201605021549	木下ひなた	2,049,599	2,048,886	2,037,240	2,033,137	2,032,978	2,032,553	2,024,180	2,015,476	1,997,370	1,996,061	
201605021549(201605021549	舞浜歩	1,504,330	1,503,923	1,499,603	1,499,206	1,492,241	1,491,881	1,489,026	1,488,227	1,486,977	1,474,652	
201605021549(201605021549	北沢志保	3,879,479	3,876,861	3,875,108	3,857,911	3,854,402	3,832,089	3,814,989	3,805,595	3,781,661	3,646,376	
201605021549(201605021549	エミリー	2,125,234	2,119,875	2,080,336	2,052,242	2,042,694	2,040,332	1,789,039	1,695,350	1,574,457	1,444,144	
201605021549(201605021549	天空橋朋花	1,851,072	1,763,004	1,339,390	1,300,526	1,271,700	1,246,501	1,173,829	1,131,077	1,069,263	1,051,706	
201605021549(201605021549	中谷育	1,847,627	1,829,383	1,826,776	1,794,637	1,735,187	1,721,048	1,707,832	1,677,931	1,669,125	1,578,914	
201605021548(201605021548	高坂海美	1,625,803	1,625,801	1,625,594	1,546,681	1,283,058	1,251,092	1,240,904	1,172,930	1,131,875	957,740	
201605021548(201605021548	松田亜利沙	1,810,509	1,720,953	1,715,031	1,621,922	1,354,229	1,272,587	1,097,066	1,082,213	699,212	688,256	
201605021548(201605021548	高山紗代子	1,731,195	1,714,807	1,654,147	1,461,266	1,212,218	1,191,943	1,130,437	1,095,285	963,758	959,812	
201605021548(201605021548	七尾百合子	4,396,903	4,377,411	4,364,261	4,363,770	4,344,199	4,337,532	4,335,583	4,325,344	4,280,832	4,256,526	
201605021548(201605021548	ロコ	2,364,378	2,362,049	2,352,811	2,352,512	2,287,924	2,282,998	2,256,524	2,225,470	2,158,139	2,139,667	
201605021548(201605021548	望月杏奈	3,109,110	3,082,758	2,924,427	2,401,169	2,330,718	2,285,527	2,123,424	2,099,928	2,093,925	2,031,856	
201605021548(201605021548	野々原茜	2,013,989	2,013,097	2,008,773	2,004,993	1,858,878	1,823,008	1,821,527	1,762,417	1,726,384	1,629,587	
201605021548(201605021548	箱崎星梨花	2,554,798	2,552,177	2,547,830	2,534,789	2,517,256	2,511,922	2,465,399	2,381,728	2,381,378	2,236,963	
201605021548(201605021548	徳川まつり	2,053,832	2,026,413	2,007,277	2,007,118	1,947,166	1,926,923	1,856,768	1,845,469	1,753,016	1,572,395	
201605021548(201605021548	所恵美	2,643,356	2,579,791	2,494,810	1,874,504	1,766,554	1,474,922	1,385,715	1,384,919	1,343,553	1,258,885	
201605021548(201605021548	佐竹美奈子	2,110,183	2,105,951	2,100,581	2,098,980	2,048,695	2,025,996	1,938,397	1,792,025	1,733,777	1,457,032	
201605021548(201605021548	島原エレナ	2,731,832	2,728,970	2,709,178	2,709,038	2,702,129	2,685,809	2,640,529	2,593,438	2,591,407	2,504,046	
201605021547(201605021547	田中琴葉	3,836,993	3,660,566	3,658,190	3,292,028	3,289,142	3,128,842	2,278,621	2,239,371	2,217,019	2,078,271	
201605021547(201605021547	伊吹翼	2,092,153	2,070,650	1,736,738	1,676,220	1,503,882	1,402,046	1,381,534	1,310,967	1,204,522	1,138,524	
201605021547(201605021547	最上静香	1,433,238	1,380,812	1,369,806	1,353,143	1,350,306	1,325,066	1,188,536	1,125,201	1,088,768	1,066,060	
201605021547(201605021547	春日未来	1,962,044	1,623,111	1,503,400	1,223,381	1,179,940	1,152,718	1,128,771	1,106,847	1,092,056	1,042,001	
