201604282243(201604282243	ジュリア	1,709,433	1,708,955	1,689,158	1,685,308	1,684,051	1,684,023	1,674,429	1,658,304	1,650,330	1,649,832	
201604282243(201604282243	周防桃子	2,808,137	2,797,473	2,796,592	2,788,563	2,779,765	2,774,098	2,770,500	2,744,710	2,725,621	2,724,009	
201604282243(201604282243	北上麗花	1,542,233	1,540,125	1,539,629	1,537,822	1,532,340	1,525,184	1,520,173	1,519,296	1,517,324	1,513,446	
201604282243(201604282243	永吉昴	1,533,789	1,529,937	1,529,367	1,528,020	1,516,266	1,514,763	1,509,816	1,508,466	1,507,925	1,507,641	
201604282243(201604282243	百瀬莉緒	1,615,901	1,600,773	1,598,580	1,597,603	1,597,584	1,595,726	1,574,693	1,567,383	1,561,656	1,555,056	
201604282243(201604282243	篠宮可憐	1,544,387	1,532,890	1,531,417	1,528,747	1,525,942	1,517,708	1,508,831	1,506,323	1,502,623	1,498,320	
201604282243(201604282243	真壁瑞希	1,948,736	1,943,324	1,943,260	1,931,955	1,926,173	1,916,807	1,913,774	1,913,288	1,906,541	1,903,496	
201604282242(201604282242	福田のり子	1,109,024	1,106,721	1,097,424	1,094,779	1,090,388	1,083,946	1,076,015	1,072,591	1,052,848	1,046,729	
201604282242(201604282242	宮尾美也	1,743,589	1,743,185	1,735,970	1,730,543	1,727,966	1,725,498	1,718,051	1,716,309	1,707,007	1,699,811	
201604282242(201604282242	豊川風花	1,428,523	1,424,883	1,419,346	1,414,626	1,407,378	1,403,161	1,398,531	1,393,355	1,382,260	1,375,944	
201604282242(201604282242	大神環	1,751,509	1,731,031	1,727,871	1,717,819	1,709,848	1,703,345	1,703,296	1,700,279	1,699,388	1,698,294	
201604282242(201604282242	馬場このみ	1,786,130	1,785,345	1,742,441	1,732,558	1,689,587	1,684,504	1,676,215	1,655,689	1,655,466	1,638,342	
201604282242(201604282242	二階堂千鶴	1,513,596	1,506,641	1,500,424	1,496,636	1,496,017	1,483,729	1,482,489	1,479,039	1,467,757	1,436,224	
201604282242(201604282242	横山奈緒	1,672,324	1,664,144	1,662,897	1,653,855	1,652,130	1,651,256	1,644,748	1,636,222	1,633,609	1,629,907	
201604282242(201604282242	矢吹可奈	1,607,476	1,593,125	1,589,838	1,580,679	1,576,338	1,569,047	1,560,515	1,553,606	1,552,876	1,543,777	
201604282242(201604282242	木下ひなた	1,141,389	1,138,984	1,136,201	1,134,538	1,124,357	1,123,035	1,112,797	1,111,967	1,110,075	1,109,847	
201604282242(201604282242	舞浜歩	1,001,860	1,001,706	1,000,523	977,803	960,053	955,916	955,445	954,704	953,900	953,648	
201604282242(201604282242	北沢志保	2,723,061	2,719,789	2,715,682	2,707,817	2,704,871	2,702,112	2,700,559	2,695,055	2,687,609	2,684,737	
201604282241(201604282241	エミリー	1,455,755	1,449,313	1,449,156	1,427,983	1,422,160	1,418,373	1,411,609	1,403,259	1,397,345	1,388,902	
201604282241(201604282241	天空橋朋花	1,870,144	1,867,570	1,864,402	1,863,250	1,843,922	1,840,981	1,834,394	1,815,176	1,796,351	1,795,020	
