201604292233(201604292233	ジュリア	1,734,053	1,729,196	1,724,610	1,718,331	1,718,270	1,709,552	1,709,433	1,693,136	1,686,379	1,685,697	
201604292233(201604292233	周防桃子	3,215,038	3,213,445	3,211,838	3,208,595	3,208,301	3,202,972	3,199,789	3,193,320	3,192,203	3,189,074	
201604292233(201604292233	北上麗花	1,687,972	1,687,016	1,685,398	1,684,447	1,681,444	1,680,175	1,670,385	1,631,061	1,629,779	1,626,040	
201604292233(201604292233	永吉昴	1,667,536	1,658,385	1,653,088	1,650,930	1,646,273	1,642,362	1,635,516	1,624,949	1,623,260	1,617,985	
201604292233(201604292233	百瀬莉緒	1,766,235	1,758,734	1,752,219	1,749,329	1,748,139	1,741,660	1,730,073	1,724,264	1,716,559	1,707,227	
201604292233(201604292233	篠宮可憐	1,717,506	1,715,775	1,710,950	1,704,936	1,703,968	1,688,681	1,679,726	1,674,892	1,669,019	1,654,229	
201604292233(201604292233	真壁瑞希	2,081,964	2,081,088	2,079,450	2,064,532	2,063,159	2,062,750	2,037,591	2,036,937	2,034,355	2,022,450	
201604292232(201604292232	福田のり子	1,307,786	1,298,601	1,283,893	1,282,381	1,277,196	1,275,291	1,261,321	1,260,172	1,255,554	1,253,442	
201604292232(201604292232	宮尾美也	1,988,336	1,982,568	1,981,500	1,968,050	1,962,116	1,955,473	1,954,340	1,952,636	1,946,685	1,938,527	
201604292232(201604292232	豊川風花	1,504,190	1,498,512	1,493,039	1,492,266	1,491,684	1,488,278	1,481,484	1,481,217	1,465,287	1,445,427	
201604292232(201604292232	大神環	1,715,094	1,714,888	1,712,392	1,709,848	1,703,677	1,703,539	1,703,296	1,701,610	1,698,659	1,682,328	
201604292232(201604292232	馬場このみ	1,669,227	1,653,040	1,638,342	1,634,993	1,611,185	1,607,398	1,566,461	1,562,958	1,554,370	1,552,056	
201604292232(201604292232	二階堂千鶴	1,573,032	1,569,515	1,566,502	1,560,675	1,545,616	1,540,679	1,539,174	1,538,965	1,536,002	1,535,210	
201604292232(201604292232	横山奈緒	1,783,103	1,777,080	1,766,432	1,758,538	1,751,560	1,750,753	1,745,882	1,743,367	1,742,885	1,737,490	
201604292232(201604292232	矢吹可奈	1,599,064	1,593,586	1,589,838	1,580,679	1,577,962	1,576,960	1,561,740	1,552,075	1,543,777	1,539,762	
201604292232(201604292232	木下ひなた	1,279,920	1,276,176	1,270,486	1,256,248	1,240,677	1,239,902	1,239,799	1,231,156	1,220,872	1,219,636	
201604292232(201604292232	舞浜歩	1,058,915	1,058,328	1,058,019	1,042,883	1,038,005	1,029,284	1,024,436	1,021,646	1,019,533	1,018,248	
201604292232(201604292232	北沢志保	3,025,490	3,019,242	3,015,222	3,014,895	3,012,626	3,010,848	3,010,311	3,008,154	3,005,754	3,005,183	
201604292231(201604292231	エミリー	1,691,079	1,675,984	1,674,271	1,665,640	1,664,004	1,661,775	1,652,132	1,651,517	1,643,880	1,641,260	
201604292231(201604292231	天空橋朋花	1,880,028	1,874,602	1,869,896	1,855,207	1,848,500	1,843,922	1,838,187	1,836,176	1,823,360	1,814,077	
