

1位	800000000000050569	ぴにゃ大福	102371412
2位	1000000000000006305	やた	99141080
3位	500000000000039382	餡子	72982450
4位	1400000000000057454	ジャンボ	67719833
5位	1400000000000005339	ABzou	65331785
6位	600000000000003421	無命	63935091
7位	100000000000053247	おっことぬし	63387507
8位	500000000000079467	だしょ	63210278
9位	600000000000061902	はこ	54209814
10位	85519	もけ	53773206

11位	900000000000078647	みみ	47021463
12位	500000000000004620	ぐんぶす@生涯下僕	46403434
13位	1200000000000080341	ミシェル	42525269
14位	1500000000000088269	釈迦堂	39586586
15位	200000000000104214	ninomomo	37610549
16位	600000000000080431	たまめ	36151071
17位	200000000000086794	ダメヨシ	32044104
18位	1400000000000085736	こすを	28636183
19位	700000000000052806	かも	27031418
20位	1000000000000053234	まつらいP	25165047

21位	900000000000074793	真庭の某さんP	24274280
22位	300000000000057981	miwo	22377971
23位	400000000000076029	あざらしあこ	22013627
24位	100000000000097743	y	21734132
25位	200000000000007128	りょうが	21230032
26位	300000000000041963	kotari	20944598
27位	300000000000049644	にょろ@星梨花フラスタ企画	20005139
28位	700000000000004721	いみひと	19069852
29位	300000000000102574	くもり	19062797
30位	700000000000002714	はちみつ(18)	18653607

31位	200000000000002093	だ～と	18141408
32位	800000000000024541	elds	17096125
33位	1973	カステラ	17078047
34位	400000000000080348	ひらら	17015160
35位	5838	イブキ	16958962
36位	300000000000001529	輝	16830281
37位	600000000000052954	いんこねる	16596346
38位	800000000000039415	しばふ	16503862
39位	1100000000000018803	やす	16289675
40位	45989	とらぽ	16136902

41位	700000000000046957	おうど	16014107
42位	1500000000000000475	北沢はぐみ	16011160
43位	400000000000003886	ｼｭﾝｽｷﾞ	15892280
44位	700000000000043234	ぬーん	15644242
45位	500000000000047584	へなち	15625467
46位	800000000000000500	晴美	15544313
47位	1300000000000102254	のらがみ	15524064
48位	1300000000000053619	春奈	15323293
49位	100000000000081314	のりたま	15310559
50位	900000000000059311	uchoten	15011967

51位	400000000000100349	めあり	14701482
52位	1000000000000096083	YOSSYFLAME	14649986
53位	300000000000001049	2416	14636011
54位	1000000000000102395	ぱん	14340422
55位	500000000000092034	ポピハム	14207861
56位	700000000000100117	ユウ	13856080
57位	1100000000000006838	??らい??	13855874
58位	1000000000000061789	カラブキ	13831135
59位	200000000000007752	han	13715055
60位	700000000000000287	カラテ	13663144

61位	1000000000000097088	ラブりつこJN	13581264
62位	1300000000000004196	Fiz	13562070
63位	1400000000000098536	o72@求)HHP百合子	13417546
64位	300000000000101486	ラムダ	13407790
65位	1300000000000039448	みょん	13400648
66位	1500000000000010496	獅子闘十嵐	13355656
