100位	665497538 pt
500位	382172674 pt
1200位	238494819 pt
1300位	163951288 pt
1000位	250728232 pt
1位	4912064757 pt
10位	2101658833 pt
11位	1881422005 pt
20位	947662728 pt
700位	285468893 pt
765位	273486299 pt
770位	272879059 pt
300位	449103401 pt
1999位	108825669 pt
2000位	108778856 pt
2999位	58160246 pt
3000位	58127336 pt
3999位	41915430 pt
4000位	41909981 pt
4999位	29813116 pt
5000位	29811635 pt
9999位	8987315 pt
10000位	8987156 pt
15000位	2414290 pt
20000位	119916 pt
30000位	0 pt
45000位	0 pt
※05/28 23:56 集計時点のポイントですBY SKDN
