100位	22,739,227 pt
500位	8,186,741 pt
1200位	4,458,652 pt
1300位	3,227,860 pt
1000位	5,127,490 pt
1位	277,943,159 pt
10位	82,118,185 pt
11位	78,463,882 pt
20位	40,506,956 pt
700位	6,513,203 pt
765位	6,171,208 pt
770位	6,148,809 pt
300位	10,290,251 pt
1999位	1,911,756 pt
2000位	1,911,540 pt
2999位	1,384,346 pt
3000位	1,383,836 pt
3999位	978,939 pt
4000位	978,538 pt
4999位	730,401 pt
5000位	730,256 pt
9999位	216,470 pt
10000位	216,346 pt
15000位	28,277 pt
20000位	996 pt
30000位	0 pt
45000位	0 pt
※07/12 23:50 集計時点のポイントですBY SKDN
