100位	488,445 pt
500位	115,909 pt
1200位	31,971 pt
1300位	28,191 pt
1000位	43,330 pt
1位	6,021,516 pt
10位	1,871,172 pt
11位	1,803,164 pt
20位	1,206,196 pt
300位	199,390 pt
1999位	13,220 pt
2000位	13,194 pt
2999位	6,308 pt
3000位	6,300 pt
3999位	3,500 pt
4000位	3,500 pt
4999位	1,540 pt
5000位	1,540 pt
9999位	0 pt
10000位	0 pt
15000位	0 pt
20000位	0 pt
ラウンジ1位	12,149,981 pt
ラウンジ10位	3,180,881 pt
ラウンジ11位	3,103,801 pt
ラウンジ20位	2,229,079 pt
ラウンジ30位	1,804,490 pt
ラウンジ100位	454,000 pt
ラウンジ300位	113,479 pt
ラウンジ1000位	13,020 pt
ラウンジ10位÷35	90,882 pt
ラウンジ11位÷35	88,680 pt
※09/07 12:54 集計時点のほからん
