100位	4751059 pt
500位	2903047 pt
1200位	1384341 pt
1300位	1178679 pt
1000位	1877942 pt
1位	65630811 pt
10位	27462274 pt
11位	27335978 pt
20位	11179268 pt
300位	3419138 pt
1999位	589546 pt
2000位	587724 pt
2999位	355448 pt
3000位	355334 pt
3999位	250664 pt
4000位	250643 pt
9999位	58440 pt
10000位	58433 pt
15000位	6069 pt
20000位	0 pt
30000位	0 pt
ラウンジ1位	264292128 pt
ラウンジ10位	63626016 pt
ラウンジ11位	50330731 pt
ラウンジ20位	32571873 pt
ラウンジ30位	24918495 pt
ラウンジ100位	9955166 pt
ラウンジ300位	3858703 pt
ラウンジ1000位	613725 pt
※04/23 19:01 集計時点のポイントですBY SKDN
