100位	6056403 pt
500位	3389507 pt
1200位	2254978 pt
1300位	1785265 pt
1000位	2581806 pt
1位	74334825 pt
10位	34153903 pt
11位	34040383 pt
20位	15863045 pt
300位	3985203 pt
1999位	776520 pt
2000位	775954 pt
2999位	485854 pt
3000位	485446 pt
3999位	351899 pt
4000位	351783 pt
9999位	91858 pt
10000位	91847 pt
15000位	10186 pt
20000位	0 pt
30000位	0 pt
ラウンジ1位	295768582 pt
ラウンジ10位	92944584 pt
ラウンジ11位	88321877 pt
ラウンジ20位	41734509 pt
ラウンジ30位	31744521 pt
ラウンジ100位	13484773 pt
ラウンジ300位	5032968 pt
ラウンジ1000位	810576 pt
※04/23 23:49 集計時点のポイントですBY SKDN
