100位	5154677 pt
500位	3030947 pt
1200位	1571575 pt
1300位	1318498 pt
1000位	2060067 pt
1位	65798157 pt
10位	29221084 pt
11位	28171467 pt
20位	13197923 pt
300位	3571366 pt
1999位	641054 pt
2000位	640312 pt
2999位	394080 pt
3000位	393824 pt
3999位	285612 pt
4000位	285462 pt
9999位	71330 pt
10000位	71316 pt
15000位	7868 pt
20000位	0 pt
30000位	0 pt
ラウンジ1位	268491116 pt
ラウンジ10位	73714470 pt
ラウンジ11位	59183671 pt
ラウンジ20位	33420195 pt
ラウンジ30位	25997503 pt
ラウンジ100位	10915260 pt
ラウンジ300位	4119995 pt
ラウンジ1000位	689325 pt
※04/23 23:01 集計時点のポイントですBY SKDN
