1位	これで台湾行けるワン	1500000000000005246	177975955
2位	アイドルと機関銃🍬🍬🍬	400000000000000749	61231923
3位	765飯店	1000000000000000962	52669639
4位	TrySail	1500000000000003422	33221469
5位	7144プロ	1100000000000000441	27356376
6位	プロジェクトイオリー	200000000000000623	26709053
7位	HHV(仮)	500000000000000502	25810179
8位	新月会	700000000000004707	25438805
9位	鳩の王子	1100000000000004878	23084509
10位	765PRO	600000000000000108	15576576
11位	杏奈ちゃんかわいい😭	1500000000000004612	15313524
12位	Starlight*	1500000000000005236	13458935
13位	R-Gray	1500000000000004429	12389121
14位	いち◯いち	500000000000005285	12033590
15位	スピカ	5183	11847669
16位	二階堂精肉店-台湾店	1300000000000005105	11346223
17位	ホワイトボードフェスタ	1000000000000005146	10839545
18位	🚒＜ちんかー	1000000000000001661	9916548
19位	乙女よ大志を抱け!!	8	9665326
20位	10/4ラウンジ	400000000000004740	9615791
※04/21 00:16 集計時点 BY SKDN
1位	これで台湾行けるワン	1500000000000005246	177975955
2位	アイドルと機関銃🍬🍬🍬	400000000000000749	61231923
3位	765飯店	1000000000000000962	52669639
4位	TrySail	1500000000000003422	33221469
5位	7144プロ	1100000000000000441	27356376
6位	プロジェクトイオリー	200000000000000623	26709053
7位	HHV(仮)	500000000000000502	25810179
8位	新月会	700000000000004707	25438805
9位	鳩の王子	1100000000000004878	23084509
10位	765PRO	600000000000000108	15576576
11位	杏奈ちゃんかわいい😭	1500000000000004612	15313524
12位	Starlight*	1500000000000005236	13458935
13位	R-Gray	1500000000000004429	12389121
14位	いち◯いち	500000000000005285	12033590
15位	スピカ	5183	11847669
16位	二階堂精肉店-台湾店	1300000000000005105	11346223
17位	ホワイトボードフェスタ	1000000000000005146	10839545
18位	🚒＜ちんかー	1000000000000001661	9916548
19位	乙女よ大志を抱け!!	8	9665326
20位	10/4ラウンジ	400000000000004740	9615791
※04/21 00:15 集計時点 BY SKDN
00位確認中…
1位	これで台湾行けるワン	1500000000000005246	177975955
2位	アイドルと機関銃🍬🍬🍬	400000000000000749	61231923
3位	765飯店	1000000000000000962	52669639
4位	TrySail	1500000000000003422	33221469
5位	7144プロ	1100000000000000441	27356376
6位	プロジェクトイオリー	200000000000000623	26709053
