1位	これで台湾行けるワン	1500000000000005246	180951682
2位	アイドルと機関銃🍬🍬💥	400000000000000749	61569636
3位	765飯店	1000000000000000962	56737703
4位	TrySail	1500000000000003422	33761255
5位	7144プロ	1100000000000000441	32562592
6位	プロジェクトイオリー	200000000000000623	32073380
7位	HHV(仮)	500000000000000502	31025813
8位	新月会	700000000000004707	30865883
9位	鳩の王子	1100000000000004878	26003786
10位	星の光*	1500000000000005236	19233298
11位	765PRO	600000000000000108	19198196
12位	杏奈ちゃんかわいい✈	1500000000000004612	18129160
13位	真珠星	5183	17038811
14位	らむだちゃん撲滅委員会	1500000000000004429	15602452
15位	いち◯いち	500000000000005285	15591482
16位	ホワイトボードフェスタ	1000000000000005146	14909155
17位	二階堂精肉店-台湾店	1300000000000005105	13855528
18位	ピジョンプリンセス	300000000000004806	13639889
19位	🚒＜ちんかー	1000000000000001661	11937126
20位	ミリPの集い	100000000000003573	11706235
※04/21 13:01 集計時点 BY SKDN
1位	これで台湾行けるワン	1500000000000005246	180945228
2位	アイドルと機関銃🍬🍬💥	400000000000000749	61569636
3位	765飯店	1000000000000000962	56724795
4位	TrySail	1500000000000003422	33761255
5位	7144プロ	1100000000000000441	32562592
6位	プロジェクトイオリー	200000000000000623	32054018
7位	新月会	700000000000004707	30858569
8位	HHV(仮)	500000000000000502	30583999
9位	鳩の王子	1100000000000004878	26003786
10位	星の光*	1500000000000005236	19226844
11位	765PRO	600000000000000108	19198196
12位	杏奈ちゃんかわいい✈	1500000000000004612	18129160
13位	真珠星	5183	17038811
14位	白旗	1500000000000004429	15602452
15位	いち◯いち	500000000000005285	15591482
16位	ホワイトボードフェスタ	1000000000000005146	14909155
17位	二階堂精肉店-台湾店	1300000000000005105	13855528
18位	ピジョンプリンセス	300000000000004806	13639889
19位	🚒＜ちんかー	1000000000000001661	11937126
20位	ミリPの集い	100000000000003573	11706235
※04/21 13:00 集計時点 BY SKDN
1位	これで台湾行けるワン	1500000000000005246	180919412
2位	アイドルと機関銃🍬🍬💥	400000000000000749	61563182
3位	765飯店	1000000000000000962	56705433
4位	TrySail	1500000000000003422	33761255
5位	7144プロ	1100000000000000441	32183892
6位	プロジェクトイオリー	200000000000000623	32021748
7位	新月会	700000000000004707	30852115
8位	HHV(仮)	500000000000000502	30457771
9位	鳩の王子	1100000000000004878	26003786
10位	星の光*	1500000000000005236	19213936
11位	765PRO	600000000000000108	19153018
12位	杏奈ちゃんかわいい✈	1500000000000004612	18083982
13位	真珠星	5183	17025903
14位	白旗	1500000000000004429	15602452
15位	いち◯いち	500000000000005285	15521914
16位	ホワイトボードフェスタ	1000000000000005146	14889793
17位	二階堂精肉店-台湾店	1300000000000005105	13855528
18位	ピジョンプリンセス	300000000000004806	13576775
19位	🚒＜ちんかー	1000000000000001661	11867558
20位	10/4ラウンジ	400000000000004740	11685179
※04/21 12:59 集計時点 BY SKDN
1位	これで台湾行けるワン	1500000000000005246	180822602
2位	アイドルと機関銃🍬🍬💥	400000000000000749	61550274
3位	765飯店	1000000000000000962	56634439
4位	TrySail	1500000000000003422	33761255
5位	7144プロ	1100000000000000441	32183892
6位	プロジェクトイオリー	200000000000000623	31989478
7位	新月会	700000000000004707	30831893
