

1位	500000000000004620	ぐんぶす@生涯下僕	4351460
2位	900000000000014142	金(金目鯛39っち)	2620076
3位	900000000000050457	ぺたんこ	2329870
4位	600000000000005228	ヤマ	2002667
5位	400000000000001977	naonao@恋の音色ライン	1985747
6位	900000000000009834	エティ	1907062
7位	400000000000060652	いつき	1874459
8位	1000000000000003654	普通くんP	1867509
9位	199	コガラシ	1550509
10位	500000000000047584	へなち	1527620

11位	5838	イブキ  TYS恵美百合子ロコ翼まつり奈緒志保	1413066
12位	200000000000007752	han	1405730
13位	900000000000005485	ISO	1360343
14位	1300000000000099993	えびぞり。	1306189
15位	900000000000052125	くんつじ	1139336
16位	1300000000000000508	ふれあ	1131007
17位	600000000000003329	神話Ｐ	1109884
18位	1500000000000061959	イトセ	1101894
19位	1400000000000056013	アキ	1084064
20位	1000000000000003926	アイカツのひしゃく	1013913

21位	300000000000004985	お気楽@秋月道場	992501
22位	1500000000000051854	ゆと	990350
23位	900000000000023767	コウ	979581
24位	300000000000029396	わさびあいす@ミリマガvol.2は真壁瑞希役阿部里果さんのグラビア&amp;インタビュー	949457
25位	400000000000002113	たみ	939830
26位	500000000000098097	まちおん	926980
27位	600000000000000901	くあんた	891598
28位	900000000000028001	レオ	842841
29位	1100000000000007085	のんけ	832339
30位	300000000000055509	抹茶	829754

31位	96013	八九寺	828719
32位	200000000000009382	れそなんす「さてはアンチだなオメー」	816601
33位	600000000000033334	灰洗屋	805819
34位	1100000000000004299	駄円型	801714
35位	300000000000000357	たりう	790974
36位	700000000000023472	asthma	772574
37位	600000000000028144	あおい	762656
38位	100000000000012373	寝うどん	752544
39位	1400000000000006910	ぱせり	728971
40位	900000000000095306	ノリシオ	727621

41位	400000000000086667	こよみ	715892
42位	300000000000057981	miwo	715842
43位	200000000000007128	りょうが	709751
44位	100000000000004509	小夜	706881
45位	100000000000050753	こーぷす	706283
46位	1500000000000047027	セツナ#	696495
47位	900000000000007424	モリリ	695080
48位	1100000000000072994	さむちゃん	690456
49位	300000000000000332	チン店長	688441
50位	900000000000059311	uchoten	675818

51位	1200000000000095949	大豆イソフラボン	659009
52位	1100000000000000019	あとら	652169
53位	700000000000000688	フラジャイル@しずしほ	642585
54位	1500000000000081620	こなもつ	637730
55位	100000000000080247	リュウ	631402
56位	100000000000076353	めがね	629994
57位	26097	ver2	626868
58位	1500000000000061976	bd8z	626484
59位	1200000000000006109	han@han	619089
60位	700000000000094172	フォート	618095

61位	200000000000006613	dodo	613538
62位	800000000000000500	晴美	613049
63位	500000000000001106	村人KMR	608116
64位	400000000000000287	りぷとん	604303
65位	1200000000000004477	井川KP（微笑青狸）	597846
66位	900000000000097516	劫	593538
67位	1400000000000008596	谷岡P	592282
68位	700000000000076354	フロル	591981
69位	400000000000074056	フハヘ	591873
70位	1200000000000000367	ライシン	588742

71位	1100000000000008567	泡盛(ry	582900
72位	45989	とらぽ	582535
73位	1100000000000073911	Xross-fade	581203
74位	1400000000000001458	めいや	575664
75位	400000000000001329	テル	574483
76位	900000000000007932	えんしゅう	569416
77位	1200000000000006006	福 (;´д｀)	569342
78位	1500000000000006342	のんこ	568258
79位	1400000000000055663	シェリル・ノームＰ	567554
80位	700000000000002312	あずはる	563504

81位	101	ジェイ	559016
82位	200000000000042689	ドリャ	555816
83位	700000000000029004	おのて	555608
84位	11851	ironfish	554638
85位	400000000000076029	あざらしあこ	548430
86位	100000000000050307	まめ	541987
87位	800000000000093731	act	540323
88位	900000000000055003	こんにゃく	528129
89位	1300000000000098406	桑原テルル	524037
90位	1300000000000087061	裏助	519656

91位	63020	たう	518972
92位	400000000000095941	Noire	516818
93位	200000000000000903	nas	516055
94位	1400000000000085736	こすを	515686
95位	100000000000056132	りょん	515222
96位	1200000000000003020	トンマーゾ	513087
97位	1400000000000011336	さぁもん	509302
98位	500000000000049521	しろつめ	509112
99位	600000000000030151	Sporogum	507125
100位	900000000000094784	チヌーク	506967

101位	1500000000000102305	ソニック	503344
102位	300000000000003238	yamakann38	499792
103位	1400000000000051251	しおどめ	495464
104位	200000000000011356	白蓮華教会	494771
105位	1300000000000001015	疾颯	492243
106位	900000000000093913	おんちゃ	489863
107位	900000000000002859	ひびひびちはは	486256
108位	1000000000000025691	まな板	480746
109位	800000000000078556	カスコ	480422
110位	100000000000096045	ヒルデガルド	478632

111位	1100000000000000811	快盗レトルト	475514
112位	800000000000002847	Wish	474351
113位	300000000000037522	竜之介	473897
114位	500000000000100692	ドヤ	471767
