1位	アイドルと機関銃	400000000000000749	652229643
2位	🎀春閣下の巣窟🎀	900000000000000066	600851826
3位	Engage!	1300000000000001529	333191307
4位	7144プロ	1100000000000000441	299186482
5位	新月会@撤退から撤退	700000000000004707	295768788
6位	Growing Sweets!	1100000000000003942	295317600
7位	中二病でも恋がしたい🎀戀	200000000000001454	291402574
8位	Starlight*	1500000000000005236	285558903
9位	🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥	700000000000005293	284870314
10位	H@PPYPIECE	1701	284755115
11位	プロジェクトイオリー	200000000000000623	271586476
12位	KisS	200000000000000655	121787354
13位	でへへ〜	500000000000005337	116303213
14位	でへへ～	1000000000000004988	104529298
15位	正真正銘ラストです！	5183	102915758
16位	ｽﾀｰﾗｲﾄﾌﾞﾚｲｶｧｧｧｧｱｱ！！	1000000000000005146	93109894
17位	春菊天	500000000000004836	77634109
18位	いち◯いち	500000000000005285	75129169
19位	SleePiNG FoReSt	600000000000004924	73729948
20位	杏奈ちゃんかわいい	1500000000000004612	71581567
※06/11 23:59 集計時点 BY SKDN
