

1位	900000000000059311	uchoten	937817615
2位	100000000000053247	ラウ・ル・クルーゼ	653107100
3位	500000000000085784	ザク	504467351
4位	1200000000000080341	ミシェル	481222501
5位	1300000000000028666	かなぎ	379401248
6位	1300000000000041315	メガオデンネ	361507052
7位	800000000000026573	キングベヒーアリ	349508888
8位	400000000000013282	ＫＣ	331663036
9位	1100000000000050345	狐狐	322752474
10位	300000000000028883	YOS	318792559

11位	1000000000000037088	どろっぷ	312541207
12位	100000000000096519	甲楽城権兵衛	290344499
13位	700000000000010706	ほしょりひ	271485343
14位	300000000000026405	すがるこ	251864627
15位	600000000000059646	キノピオ	250595589
16位	500000000000045626	ショッP	247215722
17位	200000000000002093	だ～と	244356470
18位	1500000000000000475	ありあ	232926540
19位	1500000000000063329	ろいにわ	223670795
20位	800000000000047061	ziku	200479820

21位	500000000000004620	ぐんぶす@生涯下僕	197581821
22位	800000000000043354	かすにち	196594696
23位	400000000000025321	とｇ	188362948
24位	700000000000086726	暖かい雪	185645450
25位	500000000000000269	レミぽっぽ	178329464
26位	900000000000074793	真庭の某さんP	173930846
27位	900000000000018615	パパッチ	171234112
28位	1000000000000001815	魚雷	169688355
29位	100000000000079726	あがちゃん	168452241
30位	1400000000000054997	すみす	168201344

31位	500000000000031889	まーくん	158919393
32位	1500000000000053892	浜田	154635117
33位	700000000000042442	みやま	150282543
34位	900000000000027233	るるーしゅ	146877690
35位	1400000000000023289	ナかT@i	144910190
36位	200000000000085628	ゆっきー	144657716
37位	900000000000000393	レッザ	143664830
38位	1000000000000013696	ヤキイモ	142413931
39位	1100000000000082901	たむそん	141453302
40位	400000000000086098	AAS	138784378

41位	500000000000092034	ポピハム	138052642
42位	900000000000100896	憂	137977520
43位	1100000000000006105	mk	136348360
44位	1300000000000004328	sho	135723978
45位	400000000000030769	バンザイ先生	135681720
46位	500000000000007213	サワーＰ	134675086
47位	100000000000010340	Escha Malier＠なるべく諦めない	134564495
48位	1500000000000051804	サニブー	132685837
49位	700000000000000052	木枝	131570167
50位	900000000000050457	ぺたんこ	130821866

51位	700000000000097998	いち	130582551
52位	300000000000102574	くもり	130541404
53位	600000000000049491	へきあ	128728782
54位	1500000000000001558	はろ	127457319
55位	2522	かざみん	127129274
56位	1200000000000062083	サラ	126309884
57位	1100000000000021850	無限いぬ	124228175
58位	1100000000000000718	へるつ	123743808
59位	1100000000000047071	ヒデック	123203124
60位	1100000000000006838	E3の時点で沼提督	122459127

61位	500000000000000706	ヒルト	122037943
62位	1300000000000072646	ﾎﾟﾎﾟ～ｲ	121405155
63位	100000000000106053	なつやすみP	121298227
64位	300000000000041963	kotari	120904246
65位	1200000000000000976	ごん△ぞ	120864483
66位	400000000000046370	モコナ	120760571
67位	1300000000000102254	のらがみ	120489340
68位	1300000000000057696	新さん	120282985
69位	500000000000013661	めがれ！	119448905
70位	600000000000052954	いん(o：∇：o)こねる	118801040

71位	200000000000063347	あるぅ	118413323
72位	49243	ミッチー	117564334
73位	400000000000008607	NT	117505381
74位	1400000000000051251	しおどめ	117452241
75位	1300000000000018475	ひぽぽ	117098280
76位	1000000000000021112	１けん	116832563
77位	100000000000037645	コモモ	116672159
78位	200000000000001419	T-M:エクスプロージョン担当	116586340
79位	900000000000046985	ひよこ丸	116464341
80位	400000000000000238	はるひっち	116165449

81位	500000000000054294	しーまにずむ	116151438
82位	900000000000100402	シー@うみずきダヨー♪	115912650
83位	600000000000026022	せい	115822584
84位	1000000000000099486	文旦	114803432
85位	1100000000000004868	麩菓子	114791428
86位	600000000000057701	exe35	114604690
87位	800000000000099068	逆襲の瘋子	114241650
88位	600000000000005228	ヤマ	113715524
89位	400000000000099384	ヨッシー@同僚募集中	113503994
90位	400000000000058819	アカハタ	113423921

91位	93349	やつはし	112143425
92位	700000000000001219	ネパーﾉﾚ	112050529
93位	700000000000078910	シロル	111523624
94位	300000000000008958	まるこ	111519118
95位	1000000000000003170	たこ焼き	111299315
96位	1200000000000097783	えりまき	111239185
97位	37175	駒鳥	110088512
98位	300000000000101970	はこいち	109371758
99位	600000000000080431	たまめ	108402777
100位	1400000000000084642	ジェイコブ・ズマ	108191335

101位	400000000000060506	フライン	107444796
102位	1300000000000036873	Demacia	106699013
103位	1300000000000001207	いわし	106011509
104位	1400000000000094687	やえ	105553686
105位	100000000000059230	ピタゴラ	105517538
106位	200000000000096792	あかし	105159704
107位	1200000000000002482	もょもと兄@同僚募集中	104976561
108位	700000000000052806	かも	104746519
109位	1000000000000032048	えいのいる	104360435
110位	900000000000057685	ビターチョコ	103859469

111位	800000000000055717	shun-ki	103695604
112位	1100000000000081815	kazu	103009236
113位	1400000000000004393	イザーク・シュール	102564248
114位	1300000000000096572	妖幻紬	102034583
115位	600000000000014335	閣下の忠誠者	101660210
116位	1500000000000021611	ＭＩＤ	101612959
117位	1200000000000007097	Den [今迄道場御利用感謝♪]	101262340
118位	1000000000000102395	ぱん	100425237
119位	200000000000072665	わふー☆	100321247
120位	100000000000106096	アスド	100314903

121位	200000000000015511	くま	100064588
122位	800000000000024541	elds	100001896
123位	1200000000000053053	chihiro	99827813
124位	1000000000000007150	543	99705619
125位	100000000000101057	おんたま	99621867
126位	500000000000000347	のり	98598065
127位	300000000000023667	たかたん	98473783
128位	300000000000015352	赤オーブ	98328625
129位	600000000000099488	佐川沢	96957985
130位	600000000000099494	ぴかじゅヴ	96889661

131位	800000000000076525	ずんだもち	96067343
132位	1200000000000084396	NLFC	95983316
133位	1100000000000018803	やす	95790708
134位	800000000000099594	鍛錬乳	95693130
135位	100000000000026432	わんわん	95670857
136位	1200000000000004514	てむ	95505976
137位	200000000000031278	ちょこ	95315432
138位	300000000000035621	かねはる	95288672
139位	1500000000000078311	はるや	94914667
140位	400000000000003856	miki	94615199

141位	500000000000053074	ぽん	94380218
142位	100000000000057292	色弱P @予備役	94223507
143位	1100000000000009317	ワク	94079477
144位	1100000000000097846	ジョジョの珍妙な冒険	93979717
145位	1000000000000101000	ひろりの	93890160
146位	700000000000062327	みかん	93857599
147位	900000000000054830	ひろ123	93813132
148位	1500000000000088269	釈迦堂	93541339
149位	100000000000080816	だれにも言えねぇ	93530407
150位	52616	ryu-min	93289980

151位	1000000000000002476	しゅん	93229075
152位	500000000000046930	あまりちゃん	93065259
153位	1200000000000024109	ハンマーＰ	92482585
154位	1300000000000063198	たらば	92447076
155位	85974	そこ	92439302
156位	31762	さかな	92413309
157位	100000000000000583	ちや	92360543
158位	400000000000001371	ロジット	92197142
159位	300000000000102278	ボブ	92031199
160位	200000000000057275	水餅	91868184

161位	300000000000002449	copepan	91743773
162位	1500000000000028908	ともちー	91700831
163位	700000000000072157	カイト	91689604
164位	1685	ヒトデ	91641907
165位	300000000000031878	D．D	91454044
166位	1100000000000009959	赤榛名	91322587
167位	600000000000003513	サギーたん	91262262
168位	400000000000049782	やぎぃ	91248265
169位	74304	いいんちょさん	91094756
170位	600000000000006766	翼	91015686

171位	45989	とらぽ	90919298
172位	500000000000079876	むさのまる	90905505
173位	200000000000037235	ジュニ男	90867203
174位	300000000000052714	にとりん	90818600
175位	1000000000000097998	M_Lon	90525420
176位	100157	イナセ	90265520
177位	1500000000000055162	豊P	90231763
178位	1300000000000039448	みょん	90111607
179位	100000000000080247	リュウ	89939999
180位	1400000000000079127	ジョナサン	89921027

181位	100000000000046895	もにこ	89808700
182位	600000000000000844	kin	89279032
183位	1100000000000102430	璃花@台湾P	89193029
184位	1000000000000096568	まどか	88810919
185位	100423	つきもり	88647976
186位	1300000000000056027	ふくろっく	88623689
187位	200000000000061283	あやりん	88584736
188位	1100000000000083772	さくら	88447926
189位	600000000000097853	わんだほー@求)HHPまつり出)飴4000	88359932
190位	800000000000099756	エコーズACT2	88010787

191位	1200000000000032449	ぜんぱす	87897118
192位	1500000000000100416	白妙	87885274
193位	1100000000000001312	なお	87824985
194位	600000000000004569	yuyu	87734260
195位	900000000000091039	まりも	87629034
196位	200000000000031108	しるぼく	87404249
197位	900000000000028001	レオ	87230035
198位	500000000000014178	なかにー＠毒	87084696
199位	700000000000080555	アグア３号	87033274
200位	1200000000000051837	omo	86876321

201位	600000000000050862	和春	86808597
202位	200000000000000949	Bob	86457451
203位	36929	アオバ	86449853
204位	700000000000095212	ｻﾀﾞｵｶ	86408197
205位	700000000000084085	ユウサイP	86264564
206位	400000000000046435	ぱないの。@(出)HHP美奈子(求)HHP恵美	86107494
207位	15363	Moly	86074146
208位	99391	ゆきを	85902993
209位	1100000000000035180	ふぇでぃ	85845107
210位	900000000000048131	アサキチ	85819580

