201505310002(201505310002	ジュリア	100,508,797	98,660,806	97,143,292	95,712,655	93,450,336	92,143,890	92,063,766	90,942,529	89,013,214	88,697,086	
201505310002(201505310002	百瀬莉緒	78,692,782	76,606,566	71,009,001	68,549,859	64,156,574	64,092,767	64,021,873	63,943,490	62,496,410	62,000,386	
201505310002(201505310002	篠宮可憐	83,518,385	76,631,850	75,407,174	75,237,846	74,032,388	72,829,652	70,280,561	67,013,604	65,899,902	64,236,655	
201505310002(201505310002	豊川風花	80,467,825	80,039,134	78,127,603	76,491,450	70,366,253	67,979,911	65,392,799	65,304,020	64,414,926	64,379,027	
201505310001(201505310001	馬場このみ	96,038,685	95,044,615	94,751,393	87,261,365	85,309,037	81,656,719	75,472,351	72,535,547	71,606,554	65,833,035	
201505310001(201505310001	横山奈緒	103,036,968	102,801,415	100,481,086	100,368,531	100,252,128	97,065,125	94,495,227	93,064,880	88,577,166	88,551,878	
201505310001(201505310001	矢吹可奈	120,925,634	111,810,386	110,325,105	110,285,809	104,772,060	103,543,884	103,508,324	99,609,123	94,617,817	94,605,437	
201505310001(201505310001	舞浜歩	81,057,324	70,611,136	67,516,663	60,483,340	54,593,329	54,540,404	50,214,214	49,210,825	45,231,123	44,230,003	
201505310001(201505310001	北沢志保	151,458,667	148,301,807	135,014,518	130,607,211	120,527,647	114,556,115	113,037,227	111,776,945	110,639,427	98,100,555	
201505310001(201505310001	天空橋朋花	100,562,330	100,181,220	95,054,048	92,439,939	89,812,315	89,013,155	79,048,416	78,597,023	78,591,538	78,368,587	
201505310001(201505310001	高坂海美	120,089,842	116,621,347	112,173,062	111,533,653	111,055,601	110,863,154	109,990,275	109,784,375	108,138,222	107,556,449	
201505310001(201505310001	松田亜利沙	84,101,690	83,707,994	79,886,597	77,357,400	77,033,488	75,937,548	75,092,361	70,302,208	69,061,504	68,277,742	
201505310001(201505310001	高山紗代子	119,539,603	113,820,430	108,584,615	108,447,344	105,644,159	103,891,192	103,495,322	100,684,046	100,506,028	94,499,914	
201505310001(201505310001	七尾百合子	171,170,091	169,973,016	168,769,845	168,181,506	167,910,025	165,636,942	162,376,749	161,538,653	157,645,003	150,773,616	
201505310000(201505310000	望月杏奈	158,505,459	150,889,584	146,153,358	145,637,720	142,853,099	140,146,183	138,835,361	137,818,256	133,522,427	131,664,949	
201505310000(201505310000	箱崎星梨花	136,658,170	134,884,133	133,850,639	130,087,518	119,858,684	119,803,380	119,021,429	117,949,373	112,827,611	110,056,214	
201505310000(201505310000	所恵美	143,054,112	132,243,003	132,073,683	128,439,426	126,142,620	124,826,191	119,126,008	118,445,954	118,435,843	117,028,391	
201505310000(201505310000	佐竹美奈子	127,462,351	125,302,344	124,042,124	120,255,380	118,511,917	109,560,057	108,520,322	107,292,956	107,098,211	105,587,214	
201505310000(201505310000	伊吹翼	93,791,810	93,491,760	93,478,446	92,734,683	90,428,101	89,928,049	89,015,022	86,323,871	84,349,330	82,747,589	
