201506011207(201506011207	ジュリア	104,324,538	103,932,351	103,514,854	103,346,135	102,334,739	101,693,206	97,283,820	97,044,999	96,009,176	94,328,114	
201506011207(201506011207	百瀬莉緒	106,546,733	106,210,004	104,026,478	103,923,350	103,759,852	100,963,757	100,853,437	100,349,638	100,316,500	100,091,373	
201506011207(201506011207	篠宮可憐	98,529,228	98,298,183	97,387,117	96,726,603	95,973,876	94,942,356	94,253,780	93,884,902	93,489,963	92,964,462	
201506011207(201506011207	豊川風花	125,085,232	123,387,222	118,775,018	117,630,215	115,963,363	114,712,339	113,190,856	111,136,425	111,076,727	109,669,552	
201506011206(201506011206	馬場このみ	124,226,269	121,637,720	121,427,158	120,744,927	119,992,353	119,715,718	118,718,633	117,698,321	117,340,956	116,163,494	
201506011206(201506011206	横山奈緒	140,998,933	140,266,979	138,677,428	137,620,417	136,753,849	136,609,635	134,682,856	133,809,665	133,292,558	130,771,864	
201506011206(201506011206	矢吹可奈	122,002,425	121,590,735	121,415,439	120,654,515	120,106,861	118,089,901	117,390,452	116,761,303	116,690,669	115,910,562	
201506011206(201506011206	舞浜歩	79,256,692	77,607,986	77,361,289	77,046,248	76,172,082	72,175,969	71,373,152	71,171,138	70,664,821	69,493,657	
201506011206(201506011206	北沢志保	148,063,884	144,669,902	144,029,332	143,708,931	142,713,166	141,922,720	138,441,164	137,603,560	137,297,354	136,577,836	
201506011206(201506011206	天空橋朋花	121,102,859	120,108,728	118,788,616	118,238,350	117,878,082	117,633,145	116,152,332	115,149,237	114,318,806	113,199,398	
201506011206(201506011206	高坂海美	151,177,757	149,667,933	147,514,042	145,707,520	144,171,291	142,974,261	142,667,596	141,007,845	139,780,994	139,282,218	
201506011206(201506011206	松田亜利沙	123,037,001	121,488,326	121,202,335	119,234,077	118,806,869	117,936,002	116,691,482	116,583,157	115,298,043	112,222,729	
201506011206(201506011206	高山紗代子	140,452,190	139,662,874	136,862,294	132,974,473	132,020,605	129,899,625	128,067,429	125,586,437	125,153,846	124,823,120	
201506011206(201506011206	七尾百合子	245,435,940	244,317,268	243,123,936	239,601,883	230,361,696	228,971,399	221,781,472	216,597,522	216,402,075	212,381,610	
201506011205(201506011205	望月杏奈	179,386,603	176,159,619	175,921,947	175,426,274	174,470,789	172,348,714	170,859,927	170,376,918	169,898,251	169,357,774	
201506011205(201506011205	箱崎星梨花	129,451,524	129,214,246	126,536,890	123,369,521	122,855,475	122,419,924	122,376,391	120,031,511	119,936,760	118,983,833	
201506011205(201506011205	所恵美	175,911,756	175,574,083	174,817,638	174,002,020	173,611,410	172,136,469	171,136,719	170,538,273	170,363,225	169,022,450	
201506011205(201506011205	佐竹美奈子	157,887,128	157,419,020	157,336,519	155,150,087	154,734,420	153,578,701	151,840,507	151,479,487	150,382,979	149,859,022	
201506011205(201506011205	伊吹翼	108,150,005	107,718,449	107,351,984	105,982,293	105,291,508	104,830,645	103,470,000	102,939,176	102,195,371	101,918,897	
201506011205(201506011205	最上静香	145,727,122	144,248,083	142,573,495	141,111,639	140,334,958	140,197,498	139,365,043	137,269,924	135,973,637	133,522,149	
201506011205(201506011205	春日未来	123,493,105	122,669,229	118,189,890	118,144,980	116,339,642	115,053,997	114,675,341	112,718,152	111,144,163	108,660,672	
201506011202(201506011202	ジュリア	104,324,538	103,932,351	103,514,854	103,346,135	102,334,739	101,693,206	97,283,820	97,044,999	96,009,176	94,328,114	
201506011202(201506011202	百瀬莉緒	106,497,197	106,210,004	103,923,350	103,819,975	103,759,852	100,963,757	100,853,437	100,349,638	100,316,500	100,091,373	
201506011202(201506011202	篠宮可憐	98,298,183	98,066,580	97,387,117	96,726,603	95,973,876	94,942,356	93,884,902	93,489,963	92,964,462	92,607,116	
201506011202(201506011202	豊川風花	125,085,232	123,387,222	118,603,190	117,630,215	115,963,363	114,681,379	113,190,856	111,136,425	111,076,727	109,669,552	
201506011201(201506011201	馬場このみ	124,226,269	121,637,720	121,427,158	120,744,927	119,992,353	119,715,718	118,683,803	117,698,321	117,340,956	116,163,494	
201506011201(201506011201	横山奈緒	140,998,933	140,266,979	138,677,428	137,620,417	136,753,849	136,365,811	134,663,506	133,809,665	133,292,558	130,771,864	
201506011201(201506011201	矢吹可奈	122,002,425	121,590,735	121,415,439	120,654,515	120,106,861	117,935,101	117,289,812	116,761,303	116,690,669	115,910,562	
201506011201(201506011201	舞浜歩	79,256,692	77,607,986	77,361,289	77,046,248	76,172,082	72,175,969	71,373,152	71,171,138	70,664,821	67,800,868	
201506011201(201506011201	北沢志保	148,063,884	144,669,902	143,708,931	142,882,762	142,713,166	141,922,720	138,441,084	137,603,560	137,297,354	136,577,836	
201506011201(201506011201	天空橋朋花	121,102,859	120,108,728	118,788,616	117,878,082	117,633,145	116,710,094	116,152,332	115,055,583	114,318,806	113,199,398	
201506011201(201506011201	高坂海美	151,177,757	149,667,913	147,514,042	145,707,520	144,171,291	142,974,261	142,667,596	141,007,845	139,780,994	138,428,728	
201506011201(201506011201	松田亜利沙	123,037,001	121,488,326	121,202,335	119,234,077	118,806,869	117,936,002	116,691,482	116,583,157	115,298,043	112,222,729	
201506011201(201506011201	高山紗代子	140,452,190	139,662,874	136,862,294	132,974,473	132,020,565	129,899,625	128,067,429	125,586,437	125,153,846	124,823,120	
201506011201(201506011201	七尾百合子	244,798,168	244,317,228	243,098,394	239,601,883	230,361,696	228,971,399	221,781,472	216,597,522	216,402,075	212,381,610	
201506011200(201506011200	望月杏奈	179,386,603	176,159,619	175,921,947	175,426,274	174,470,789	172,348,714	170,859,927	170,376,918	169,898,251	169,357,594	
