201408022011(201408022011	春日未来	694,497	691,988	687,241	669,222	656,913	635,693	633,213	627,786	626,558	616,334	
201408022011(201408022011	最上静香	842,102	835,796	830,719	769,569	761,953	745,682	739,162	716,381	689,591	685,824	
201408022011(201408022011	伊吹翼	924,552	921,702	902,655	899,282	874,551	858,998	850,571	807,785	794,701	751,602	
201408022011(201408022011	田中琴葉	750,345	738,893	727,980	717,096	714,934	713,179	685,251	679,033	666,853	658,101	
201408022012(201408022012	島原エレナ	474,447	465,582	465,016	455,522	443,912	442,327	437,863	431,656	425,435	406,451	
201408022012(201408022012	佐竹美奈子	807,928	771,691	766,561	762,086	756,341	734,058	727,734	722,439	717,727	702,731	
201408022012(201408022012	所恵美	813,823	805,864	804,072	798,417	774,929	736,563	727,068	723,875	718,857	717,496	
201408022012(201408022012	徳川まつり	755,737	745,830	734,838	724,341	711,024	709,816	701,499	671,036	659,491	657,736	
201408022012(201408022012	箱崎星梨花	801,526	769,959	762,876	748,682	742,382	727,694	653,324	652,334	607,093	589,365	
201408022012(201408022012	野々原茜	544,989	503,378	499,117	473,754	471,717	457,264	371,714	351,474	349,782	327,180	
201408022012(201408022012	望月杏奈	1,071,475	1,037,591	1,025,008	1,006,374	1,004,489	1,000,055	930,210	929,551	926,672	925,578	
201408022012(201408022012	ロコ	943,533	912,346	901,142	857,142	818,506	811,355	802,386	754,343	740,422	730,266	
201408022012(201408022012	七尾百合子	1,384,382	1,380,198	1,365,442	1,353,290	1,335,551	1,292,838	1,278,573	1,271,080	1,268,467	1,230,008	
201408022012(201408022012	高山紗代子	1,003,733	1,003,300	998,593	996,736	954,183	953,303	946,922	929,723	923,348	819,691	
201408022012(201408022012	松田亜利沙	563,213	558,771	556,165	542,328	519,048	518,511	512,964	512,367	501,794	486,771	
201408022013(201408022013	高坂海美	689,422	652,367	645,718	611,615	551,132	539,326	536,129	535,654	530,524	512,329	
201408022013(201408022013	中谷育	479,315	462,508	456,544	448,507	437,032	426,410	410,813	407,091	397,533	393,219	
201408022013(201408022013	天空橋朋花	718,354	712,869	705,465	690,828	690,226	672,862	652,594	632,970	593,475	593,388	
201408022013(201408022013	エミリー	475,274	434,952	428,970	417,769	407,713	404,682	390,952	379,684	357,315	355,957	
201408022013(201408022013	北沢志保	1,008,581	1,001,148	1,001,045	997,680	994,402	984,781	983,633	975,724	959,091	866,594	
201408022013(201408022013	舞浜歩	490,569	477,202	417,910	411,923	402,481	390,850	383,864	376,818	370,942	369,628	
201408022013(201408022013	木下ひなた	425,452	420,247	406,113	403,142	399,670	363,934	360,033	356,841	349,294	330,308	
201408022013(201408022013	矢吹可奈	719,994	606,530	600,937	596,764	589,515	580,009	575,522	572,791	571,657	564,620	
201408022013(201408022013	横山奈緒	832,602	786,551	768,481	759,928	759,195	740,945	732,719	731,764	728,473	702,767	
201408022013(201408022013	二階堂千鶴	672,104	655,843	644,081	638,227	591,900	574,196	572,404	560,554	547,711	534,713	
201408022013(201408022013	馬場このみ	771,825	769,020	764,058	763,456	736,567	724,646	715,265	709,009	694,898	668,118	
201408022014(201408022014	大神環	620,985	615,559	601,954	580,087	564,070	546,711	544,265	526,175	463,535	431,929	
201408022014(201408022014	豊川風花	719,446	701,074	693,070	674,666	674,044	656,141	651,424	636,121	628,226	624,990	
201408022014(201408022014	宮尾美也	690,220	673,823	666,501	660,062	653,646	650,962	632,953	619,814	563,634	540,834	
201408022014(201408022014	福田のり子	358,195	346,686	345,143	344,166	342,561	335,239	330,492	330,129	329,977	320,115	
201408022014(201408022014	真壁瑞希	685,237	675,330	671,044	626,045	622,725	620,435	620,365	619,575	606,790	591,921	
201408022014(201408022014	篠宮可憐	685,962	658,456	629,511	624,653	618,107	606,943	606,941	590,265	584,564	526,325	
201408022014(201408022014	百瀬莉緒	757,745	752,461	710,300	704,072	701,797	675,515	647,719	640,820	616,474	584,053	
201408022014(201408022014	永吉昴	834,492	815,195	792,930	790,917	785,513	778,044	763,116	761,657	751,277	741,639	
201408022014(201408022014	北上麗花	572,559	567,852	538,260	521,516	521,164	509,152	507,490	494,016	493,117	479,486	
201408022014(201408022014	周防桃子	1,013,641	969,926	961,177	956,538	951,424	949,960	943,280	932,708	931,808	927,614	
201408022015(201408022015	ジュリア	539,269	535,297	531,147	512,476	510,547	503,779	463,331	446,284	412,369	381,502	
201408022021(201408022021	春日未来	694,497	691,988	689,534	669,559	656,913	635,693	633,213	627,786	626,558	616,334	
201408022021(201408022021	最上静香	842,102	835,796	830,719	773,344	761,953	745,682	739,162	716,381	689,591	685,824	
201408022021(201408022021	伊吹翼	924,558	921,702	902,657	899,282	876,400	858,998	850,571	807,785	794,701	751,602	
201408022021(201408022021	田中琴葉	750,345	738,893	731,408	727,980	717,096	713,181	702,491	686,407	679,033	658,101	
201408022022(201408022022	島原エレナ	474,447	470,487	465,582	455,522	443,912	442,327	438,416	433,936	425,435	406,451	
201408022022(201408022022	佐竹美奈子	807,928	775,121	771,691	768,113	762,086	756,341	737,275	727,734	722,439	717,727	
201408022022(201408022022	所恵美	818,871	813,823	806,710	805,684	798,417	736,563	727,068	723,875	718,857	717,496	
201408022022(201408022022	徳川まつり	768,254	755,737	740,542	724,341	711,024	709,816	701,499	676,318	671,036	662,977	
201408022022(201408022022	箱崎星梨花	801,526	769,959	766,196	748,682	742,382	727,694	653,324	652,334	620,034	589,365	
201408022022(201408022022	野々原茜	544,989	503,378	499,119	473,754	471,717	457,264	371,714	351,474	349,782	327,180	
201408022022(201408022022	望月杏奈	1,071,475	1,038,128	1,025,008	1,006,374	1,004,489	1,000,607	942,038	931,584	930,210	926,672	
201408022022(201408022022	ロコ	943,533	912,346	901,142	861,686	818,506	811,355	802,386	757,230	740,422	730,266	
201408022022(201408022022	七尾百合子	1,397,363	1,384,382	1,365,442	1,356,333	1,335,551	1,292,838	1,278,573	1,271,080	1,268,467	1,230,008	
201408022022(201408022022	高山紗代子	1,004,004	1,003,300	1,000,000	998,593	966,528	953,303	950,637	929,723	923,348	843,042	
201408022022(201408022022	松田亜利沙	565,007	559,608	558,771	542,328	519,048	518,511	512,964	512,367	501,794	500,480	
201408022023(201408022023	高坂海美	689,422	665,791	652,367	611,615	551,132	539,326	536,129	535,946	530,524	521,444	
201408022023(201408022023	中谷育	481,545	479,315	457,650	448,507	437,032	426,410	410,813	407,974	407,091	403,903	
201408022023(201408022023	天空橋朋花	718,354	715,414	705,465	690,828	690,226	672,862	652,594	632,970	593,475	593,388	
201408022023(201408022023	エミリー	475,274	434,952	428,970	417,769	407,713	405,052	390,952	379,684	360,911	357,315	
201408022023(201408022023	北沢志保	1,014,325	1,001,227	1,001,148	1,001,045	996,136	985,577	984,781	975,724	959,091	873,072	
201408022023(201408022023	舞浜歩	490,569	477,202	417,910	411,923	407,272	402,481	383,864	377,061	370,942	369,628	
201408022023(201408022023	木下ひなた	426,005	420,247	406,113	403,142	399,670	363,934	360,033	356,841	350,013	330,308	
201408022023(201408022023	矢吹可奈	721,726	606,530	600,937	596,764	589,515	580,009	575,522	572,791	571,657	564,620	
201408022023(201408022023	横山奈緒	832,939	793,416	768,481	759,928	759,831	740,945	732,719	731,764	728,473	702,767	
201408022023(201408022023	二階堂千鶴	673,534	655,843	644,081	638,227	597,635	591,900	581,197	560,554	547,711	535,978	
201408022023(201408022023	馬場このみ	773,669	769,020	764,058	763,456	736,567	724,646	716,722	709,009	694,898	668,118	
201408022024(201408022024	大神環	620,985	615,559	601,954	580,087	564,070	552,488	546,711	526,175	469,880	463,535	
201408022024(201408022024	豊川風花	724,781	701,074	693,070	674,666	674,044	659,110	651,728	636,121	628,226	624,990	
201408022024(201408022024	宮尾美也	693,039	673,823	666,501	660,062	656,586	653,646	632,953	619,814	563,634	542,480	
201408022024(201408022024	福田のり子	358,195	350,558	346,686	345,145	344,756	335,239	332,292	330,492	330,129	320,115	
201408022024(201408022024	真壁瑞希	693,665	686,310	672,592	634,416	628,491	626,047	620,435	619,575	606,790	593,269	
201408022024(201408022024	篠宮可憐	685,962	658,456	631,955	629,511	624,653	620,955	608,858	590,265	584,564	526,325	
201408022024(201408022024	百瀬莉緒	757,745	757,142	710,302	709,627	701,797	681,792	647,719	640,822	622,274	616,364	
201408022024(201408022024	永吉昴	834,492	818,538	815,195	809,523	792,930	785,513	778,044	761,657	751,277	741,639	
201408022024(201408022024	北上麗花	572,559	567,852	538,260	525,715	521,164	509,152	507,490	494,016	493,117	479,486	
201408022024(201408022024	周防桃子	1,013,641	969,926	961,531	956,538	951,424	949,960	943,280	932,732	931,808	927,614	
201408022025(201408022025	ジュリア	539,457	535,297	531,147	512,476	510,547	503,779	476,805	446,284	431,104	412,369	
201408022031(201408022031	春日未来	700,397	697,233	694,497	669,559	656,913	637,095	633,213	627,792	626,558	616,334	
201408022031(201408022031	最上静香	842,102	835,796	830,719	775,658	761,953	745,682	739,162	716,381	689,591	685,824	
201408022031(201408022031	伊吹翼	924,558	921,702	904,991	901,069	889,577	858,998	850,571	807,785	794,701	751,602	
201408022031(201408022031	田中琴葉	750,981	738,893	738,684	727,980	721,923	713,181	706,691	686,407	679,033	658,101	
201408022032(201408022032	島原エレナ	474,447	472,192	465,582	455,522	448,619	443,912	442,327	438,584	425,435	406,451	
201408022032(201408022032	佐竹美奈子	828,963	810,208	809,935	771,691	762,086	756,341	741,397	727,734	722,439	717,727	
201408022032(201408022032	所恵美	823,759	813,823	810,426	805,684	798,417	736,563	727,068	723,875	723,590	718,857	
201408022032(201408022032	徳川まつり	774,353	755,737	740,542	724,341	711,024	709,816	709,030	701,499	695,904	672,796	
201408022032(201408022032	箱崎星梨花	801,526	769,959	766,196	757,112	749,646	748,682	653,324	652,334	631,887	589,365	
201408022032(201408022032	野々原茜	544,989	503,378	499,119	474,580	473,762	457,264	371,714	351,474	349,782	327,180	
201408022032(201408022032	望月杏奈	1,076,767	1,038,148	1,026,842	1,025,008	1,006,374	1,004,489	956,824	950,140	930,210	926,672	
201408022032(201408022032	ロコ	943,533	912,346	901,142	887,090	818,506	811,355	802,386	757,230	742,121	731,250	
201408022032(201408022032	七尾百合子	1,397,363	1,384,382	1,365,442	1,358,782	1,335,850	1,292,838	1,278,573	1,271,080	1,268,467	1,230,008	
201408022032(201408022032	高山紗代子	1,005,209	1,004,004	1,003,300	998,593	977,659	953,303	950,637	929,723	923,348	851,410	
