201408042144(201408042144	春日未来	832,723	821,293	810,420	798,878	791,762	756,367	750,228	736,464	735,464	733,501	
201408042144(201408042144	最上静香	1,029,702	1,022,965	1,019,894	1,012,887	1,006,594	977,657	965,212	951,872	943,285	933,334	
201408042144(201408042144	伊吹翼	1,060,561	1,043,603	1,017,710	1,008,347	1,003,730	957,485	938,253	875,194	845,178	837,063	
201408042144(201408042144	田中琴葉	1,099,191	1,096,236	1,084,304	1,070,470	1,068,800	1,046,075	1,041,533	1,029,370	1,026,947	1,025,733	
201408042145(201408042145	島原エレナ	568,845	559,639	553,596	531,185	519,606	513,680	501,687	501,511	501,222	473,830	
201408042145(201408042145	佐竹美奈子	1,099,868	1,093,812	1,075,428	1,044,676	1,044,130	1,020,207	1,018,715	1,015,058	1,010,526	1,007,577	
201408042145(201408042145	所恵美	1,076,585	1,067,693	1,057,804	1,035,347	1,034,367	1,018,200	1,010,194	1,003,682	1,002,010	992,402	
201408042145(201408042145	徳川まつり	1,024,676	1,000,859	984,624	979,990	966,531	950,306	942,819	928,360	916,403	878,598	
201408042145(201408042145	箱崎星梨花	690,400	685,729	685,343	682,886	582,585	578,480	545,529	513,533	493,677	486,850	
201408042145(201408042145	野々原茜	480,062	477,670	477,178	476,760	444,758	440,131	434,005	430,438	410,463	403,887	
201408042145(201408042145	望月杏奈	1,651,624	1,639,042	1,609,250	1,607,839	1,573,290	1,495,434	1,490,086	1,476,594	1,474,043	1,468,649	
201408042145(201408042145	ロコ	827,872	792,300	791,304	757,947	739,028	725,953	681,346	617,614	549,428	524,900	
201408042145(201408042145	七尾百合子	1,973,054	1,964,331	1,952,257	1,937,252	1,932,524	1,918,571	1,910,842	1,909,841	1,854,540	1,853,750	
201408042145(201408042145	高山紗代子	1,129,560	1,122,919	1,101,083	1,099,107	1,087,439	1,071,168	1,068,285	1,056,375	1,038,955	1,000,220	
201408042146(201408042146	松田亜利沙	731,478	707,142	706,351	702,420	688,434	686,223	659,018	634,241	623,879	615,481	
201408042146(201408042146	高坂海美	775,543	775,287	762,370	749,610	717,716	681,092	678,050	648,149	629,370	619,221	
201408042146(201408042146	中谷育	618,823	613,363	610,129	591,822	586,980	580,498	578,564	574,495	560,190	546,329	
201408042146(201408042146	天空橋朋花	766,043	764,737	757,005	749,410	706,180	702,611	694,479	652,800	646,259	598,424	
201408042146(201408042146	エミリー	705,916	690,412	682,166	657,591	655,603	649,413	634,246	631,561	596,348	582,811	
201408042146(201408042146	北沢志保	1,569,469	1,556,951	1,496,038	1,469,749	1,399,517	1,388,737	1,369,739	1,366,923	1,350,883	1,334,879	
201408042146(201408042146	舞浜歩	492,289	492,213	480,944	463,641	460,673	442,027	407,244	396,525	372,564	349,745	
201408042146(201408042146	木下ひなた	538,790	530,772	509,316	505,647	500,893	483,900	471,656	444,546	409,419	405,648	
201408042146(201408042146	矢吹可奈	703,937	689,385	681,551	669,494	607,161	606,108	600,937	539,103	536,640	522,385	
201408042146(201408042146	横山奈緒	1,006,986	1,003,480	1,002,188	993,021	986,224	973,899	933,382	925,532	822,054	819,956	
201408042146(201408042146	二階堂千鶴	785,736	775,783	747,261	726,050	692,096	692,074	691,197	686,805	572,147	563,614	
201408042147(201408042147	馬場このみ	770,500	763,067	745,222	740,167	707,172	672,758	671,985	668,546	663,853	661,990	
201408042147(201408042147	大神環	648,747	622,387	598,715	592,504	564,296	559,791	541,639	538,915	534,701	532,504	
201408042147(201408042147	豊川風花	1,015,103	1,012,078	970,846	951,685	940,992	931,286	929,440	910,275	905,750	862,553	
201408042147(201408042147	宮尾美也	642,889	623,307	619,899	618,742	618,245	616,630	566,237	512,537	511,509	483,163	
201408042147(201408042147	福田のり子	470,085	464,017	462,399	462,222	459,595	452,414	442,536	437,361	405,013	395,484	
201408042147(201408042147	真壁瑞希	878,406	868,575	815,555	811,108	803,915	796,951	768,589	748,099	718,167	704,103	
201408042147(201408042147	篠宮可憐	791,204	782,988	767,047	726,691	701,450	684,302	666,739	644,504	639,095	586,378	
