201408030024(201408030024	春日未来	685,104	683,765	672,430	664,288	650,163	649,337	631,205	615,279	577,965	558,815	
201408030024(201408030024	最上静香	753,779	744,364	743,595	739,176	701,651	700,106	694,376	692,081	690,714	686,689	
201408030024(201408030024	伊吹翼	858,998	854,619	850,777	808,582	797,843	763,888	751,602	735,478	687,763	662,178	
201408030024(201408030024	田中琴葉	756,727	753,390	752,026	739,717	731,263	713,205	696,182	683,735	679,037	649,158	
201408030024(201408030024	島原エレナ	455,548	447,983	446,205	405,778	368,140	366,997	354,450	342,433	304,377	304,236	
201408030024(201408030024	佐竹美奈子	809,634	797,103	787,389	772,297	765,708	736,327	733,938	724,683	723,683	719,652	
201408030025(201408030025	所恵美	754,949	738,559	723,875	722,657	716,448	711,729	704,209	694,604	694,350	685,043	
201408030025(201408030025	徳川まつり	768,415	761,711	760,768	745,675	737,264	729,680	712,496	711,024	661,586	659,150	
201408030025(201408030025	箱崎星梨花	739,927	724,950	654,811	651,262	635,813	617,355	611,728	584,459	569,913	556,665	
201408030025(201408030025	野々原茜	349,782	327,736	317,450	314,044	307,923	306,167	305,032	290,735	282,671	274,842	
201408030025(201408030025	望月杏奈	1,100,856	1,099,517	1,097,914	1,091,193	1,044,758	1,004,489	1,004,101	967,375	946,475	942,992	
201408030025(201408030025	ロコ	818,506	785,544	766,632	764,436	748,081	728,615	712,840	700,472	698,799	697,589	
201408030025(201408030025	七尾百合子	1,254,115	1,250,037	1,244,365	1,222,566	1,190,797	1,187,771	1,185,868	1,183,248	1,165,044	1,163,601	
201408030025(201408030025	高山紗代子	1,004,897	1,003,300	985,694	963,767	962,102	945,087	889,383	863,834	817,607	816,920	
201408030025(201408030025	松田亜利沙	592,517	583,038	576,623	564,787	555,127	554,747	547,692	532,784	527,825	520,133	
201408030025(201408030025	高坂海美	569,056	556,483	552,586	539,326	537,812	529,181	529,072	523,650	499,790	493,773	
201408030025(201408030025	中谷育	430,718	426,410	403,503	398,665	385,090	384,626	377,789	358,275	339,815	338,504	
201408030026(201408030026	天空橋朋花	593,637	586,956	541,805	538,947	524,992	523,243	513,576	512,789	507,620	503,872	
201408030026(201408030026	エミリー	454,866	453,910	435,362	428,986	409,308	406,398	405,311	403,305	396,580	394,506	
201408030026(201408030026	北沢志保	1,006,623	1,005,869	1,001,148	990,175	983,101	965,253	960,509	921,673	884,228	864,810	
201408030026(201408030026	舞浜歩	410,443	403,943	388,065	375,013	371,780	370,942	355,617	351,612	340,669	324,839	
201408030026(201408030026	木下ひなた	392,307	379,994	371,503	286,231	283,761	276,493	274,300	272,824	261,373	258,510	
201408030026(201408030026	矢吹可奈	592,614	579,888	578,955	564,620	563,213	551,811	536,816	536,508	519,502	509,228	
201408030026(201408030026	横山奈緒	728,473	721,338	716,512	693,429	690,949	684,064	675,718	665,942	663,531	645,174	
201408030026(201408030026	二階堂千鶴	673,948	653,885	612,654	608,345	584,183	564,209	561,665	551,110	523,671	504,804	
201408030026(201408030026	馬場このみ	729,832	700,258	696,430	665,612	611,246	600,901	592,381	580,732	565,008	503,624	
201408030026(201408030026	大神環	539,417	526,949	510,970	508,862	481,126	458,364	449,598	435,845	427,490	400,351	
201408030026(201408030026	豊川風花	708,717	655,320	653,551	652,500	649,742	644,059	641,069	619,047	610,015	605,130	
201408030027(201408030027	宮尾美也	565,394	543,872	537,301	518,458	484,375	483,328	460,995	457,288	437,916	418,558	
201408030027(201408030027	福田のり子	352,946	350,299	347,001	342,079	321,361	309,990	300,326	283,481	280,583	262,502	
201408030027(201408030027	真壁瑞希	688,434	685,929	684,573	667,121	666,892	652,678	627,915	590,180	580,859	575,435	
201408030027(201408030027	篠宮可憐	616,375	587,454	581,494	572,021	568,778	557,032	556,605	552,871	552,164	542,538	
201408030027(201408030027	百瀬莉緒	683,617	683,057	610,503	585,107	571,190	568,172	566,132	562,819	543,992	533,372	
201408030027(201408030027	永吉昴	817,407	787,852	785,033	752,697	751,326	748,652	726,235	708,595	702,864	690,558	
201408030027(201408030027	北上麗花	549,329	539,932	538,485	521,164	519,521	516,553	507,490	505,910	470,437	463,030	
201408030027(201408030027	周防桃子	956,548	951,424	943,625	933,505	931,278	914,746	880,203	872,820	833,313	806,760	
201408030027(201408030027	ジュリア	458,104	442,548	437,674	407,616	403,994	395,944	384,502	382,795	378,913	317,049	
201408030032(201408030032	春日未来	694,497	693,074	685,120	676,019	650,163	649,337	631,205	615,279	577,965	558,815	
201408030032(201408030032	最上静香	754,299	744,364	743,595	739,176	705,210	701,665	694,376	692,081	690,714	688,256	
201408030032(201408030032	伊吹翼	858,998	854,619	852,637	820,684	808,582	797,843	751,602	735,478	687,763	662,184	
201408030032(201408030032	田中琴葉	773,416	756,587	753,392	752,192	732,994	713,205	701,626	683,743	679,037	660,576	
201408030032(201408030032	島原エレナ	455,548	447,983	446,205	405,778	368,986	368,140	354,450	342,433	307,147	306,209	
201408030032(201408030032	佐竹美奈子	809,634	797,103	787,389	782,661	765,708	738,018	733,938	724,683	723,683	722,953	
201408030032(201408030032	所恵美	757,294	738,559	723,875	722,657	716,448	715,441	704,209	694,604	694,350	685,043	
201408030032(201408030032	徳川まつり	768,415	761,711	760,768	745,675	737,264	729,680	712,496	711,024	672,130	661,586	
201408030032(201408030032	箱崎星梨花	739,927	724,950	669,480	654,811	651,262	617,355	611,728	584,459	569,913	556,665	
201408030033(201408030033	野々原茜	349,782	327,736	320,354	317,450	316,715	306,167	305,032	290,735	284,736	277,222	
201408030033(201408030033	望月杏奈	1,101,680	1,099,517	1,097,914	1,091,195	1,044,758	1,015,156	1,004,489	967,375	952,785	947,637	
201408030033(201408030033	ロコ	818,506	785,544	768,726	768,624	748,081	728,615	712,840	700,472	700,229	698,799	
201408030033(201408030033	七尾百合子	1,255,875	1,255,708	1,244,365	1,222,566	1,198,274	1,190,797	1,185,868	1,183,248	1,165,044	1,163,601	
201408030033(201408030033	高山紗代子	1,004,897	1,003,300	985,694	983,006	963,767	945,087	891,200	879,016	818,698	817,607	
201408030033(201408030033	松田亜利沙	592,517	585,431	576,623	564,787	555,127	554,747	547,692	532,784	531,275	527,825	
201408030033(201408030033	高坂海美	571,239	568,173	552,586	539,326	537,812	535,189	532,784	523,650	499,790	499,345	
201408030033(201408030033	中谷育	432,621	426,410	419,590	403,503	385,090	384,626	377,789	358,275	339,815	338,504	
201408030033(201408030033	天空橋朋花	593,637	589,493	549,025	544,118	541,805	523,243	513,576	512,789	508,913	504,134	
201408030033(201408030033	エミリー	454,866	453,910	440,614	428,986	415,254	409,308	406,398	405,311	396,580	395,031	
