100位	139136353 pt
500位	66681919 pt
1200位	27437604 pt
1300位	24009386 pt
1000位	36641164 pt
1位	1501397725 pt
10位	627182703 pt
11位	509529902 pt
20位	320414730 pt
700位	53751302 pt
765位	50342760 pt
770位	50186761 pt
300位	87332526 pt
1999位	11934629 pt
2000位	11922704 pt
2999位	7788960 pt
3000位	7788351 pt
3999位	5907806 pt
4000位	5907085 pt
4999位	4810540 pt
5000位	4810116 pt
9999位	2052400 pt
10000位	2052320 pt
14999位	885010 pt
15000位	884910 pt
19999位	165440 pt
20000位	165310 pt
29999位	0 pt
30000位	0 pt
44999位	0 pt
45000位	0 pt
※05/04 17:00 集計時点のポイントですBY SKDN
