100位	172779618 pt
500位	85599607 pt
1200位	42397868 pt
1300位	34994657 pt
1000位	53311818 pt
1位	1710790062 pt
10位	634181423 pt
11位	610193463 pt
20位	344854662 pt
700位	69428080 pt
765位	64870570 pt
770位	64566789 pt
300位	107209323 pt
1999位	16879295 pt
2000位	16834272 pt
2999位	10303088 pt
3000位	10300803 pt
3999位	7805387 pt
4000位	7804619 pt
4999位	6429210 pt
5000位	6428780 pt
9999位	2885714 pt
10000位	2885406 pt
14999位	1274880 pt
15000位	1274390 pt
19999位	235760 pt
20000位	235680 pt
29999位	0 pt
30000位	0 pt
44999位	0 pt
45000位	0 pt
※05/06 17:00 集計時点のポイントですBY SKDN
