
1位	アイドルと機関銃	400000000000000749	86889397
2位	地球連合	10	77068044
3位	PHASE-05　やめてよね	1500000000000005341	70365761
4位	STANDING ALIVE	1200000000000005386	70232426
5位	7144プロ	1100000000000000441	54130788
6位	ごーまいうぇ～	900000000000001329	46860398
7位	新月会	700000000000004707	46451715
8位	Starlight*	1500000000000005236	37964315
9位	N@DESHIKO	3583	29071577
10位	ID:【OL】	1500000000000003961	23822556
11位	まったりラウンジ	1000000000000004988	21873420
12位	Dreaming!(🙍🏢🛰)	600000000000004925	20448834
13位	頭乙女ストーム！	500000000000005337	19439069
14位	ホワイトボードフェスタ	1000000000000005146	17450219
15位	貴	300000000000004806	17247333
16位	ラビットカリバー	500000000000000080	16643739
17位	水夢	1400000000000003630	15709067
18位	もやし生活@ラウメン募集	200000000000001168	15381923
19位	いち◯いち	500000000000005285	14750053
20位	杏奈ちゃんかわいい	1500000000000004612	13804165
※09/08 18:35 集計時点

1位	アイドルと機関銃	400000000000000749	86882397
2位	地球連合	10	75874644
3位	PHASE-05　やめてよね	1500000000000005341	70365761
4位	STANDING ALIVE	1200000000000005386	70211426
5位	7144プロ	1100000000000000441	54130788
6位	新月会	700000000000004707	46444715
7位	ごーまいうぇ～	900000000000001329	46401398
8位	Starlight*	1500000000000005236	37964315
9位	N@DESHIKO	3583	29064577
10位	ID:【OL】	1500000000000003961	23815556
11位	まったりラウンジ	1000000000000004988	21856420
12位	Dreaming!(🙍🏢🛰)	600000000000004925	20448834
13位	頭乙女ストーム！	500000000000005337	19248469
14位	ホワイトボードフェスタ	1000000000000005146	17450219
15位	貴	300000000000004806	17240333
16位	ラビットカリバー	500000000000000080	16643739
17位	水夢	1400000000000003630	15709067
18位	もやし生活@ラウメン募集	200000000000001168	15374923
19位	いち◯いち	500000000000005285	14749073
20位	杏奈ちゃんかわいい	1500000000000004612	13804165
※09/08 18:34 集計時点

1位	アイドルと機関銃	400000000000000749	86868397
2位	地球連合	10	73849644
3位	PHASE-05　やめてよね	1500000000000005341	70365761
4位	STANDING ALIVE	1200000000000005386	70197426
5位	7144プロ	1100000000000000441	54130788
6位	新月会	700000000000004707	46436715
7位	ごーまいうぇ～	900000000000001329	46034198
8位	Starlight*	1500000000000005236	37963315
9位	N@DESHIKO	3583	29064577
10位	ID:【OL】	1500000000000003961	23815556
11位	まったりラウンジ	1000000000000004988	21833420
12位	Dreaming!(🙍🏢🛰)	600000000000004925	20441834
13位	頭乙女ストーム！	500000000000005337	19156669
14位	ホワイトボードフェスタ	1000000000000005146	17450219
15位	貴	300000000000004806	17226963
16位	ラビットカリバー	500000000000000080	16635689
17位	水夢	1400000000000003630	15709067
18位	もやし生活@ラウメン募集	200000000000001168	15374923
19位	いち◯いち	500000000000005285	14749073
20位	杏奈ちゃんかわいい	1500000000000004612	13797445
※09/08 18:33 集計時点

1位	アイドルと機関銃	400000000000000749	86861397
2位	地球連合	10	72839844
3位	PHASE-05　やめてよね	1500000000000005341	70365761
4位	STANDING ALIVE	1200000000000005386	70190426
5位	7144プロ	1100000000000000441	54126098
6位	新月会	700000000000004707	46436715
7位	ごーまいうぇ～	900000000000001329	45391598
8位	Starlight*	1500000000000005236	37963315
9位	N@DESHIKO	3583	29064577
10位	ID:【OL】	1500000000000003961	23815556
11位	まったりラウンジ	1000000000000004988	21831420
12位	Dreaming!(🙍🏢🛰)	600000000000004925	20441834
