
1位	TrySail	10	180029859
2位	STANDING ALIVE	1200000000000005386	167572725
3位	アイドルと機関銃	400000000000000749	161356422
4位	PHASE-09　暁の空へ	1500000000000005341	135564587
5位	新月会	700000000000004707	130299845
6位	7144プロ	1100000000000000441	123439353
7位	ごーまいうぇ～	900000000000001329	102337637
8位	N@DESHIKO	3583	95047743
9位	Starlight*	1500000000000005236	67509345
10位	Dreaming!(🔥🔥)	600000000000004925	67301239
11位	ｽﾍﾞｯても平気なﾗｳﾝｼﾞ	300000000000004806	51412019
12位	NO CANDY NO LIFE	200000000000001168	49307907
13位	頭乙女ストーム！	500000000000005337	48696468
14位	ｺﾁﾗｺｿｱﾘｶﾞﾄｳｺﾞｻﾞｲﾏｼﾀ!!!	1000000000000001661	47982170
15位	MR3発もｱﾘｶﾞﾄｳｺﾞｻﾞｲﾏｼﾀ	200000000000005370	34791004
16位	まったりラウンジ	1000000000000004988	34539720
17位	スピカ	5183	34383705
18位	ホワイトボードフェスタ	1000000000000005146	34067088
19位	君が選ぶ花	1500000000000003961	30881659
20位	サービス残業	1000000000000004785	30866481
※09/10 00:01 集計時点

1位	TrySail	10	180029859
2位	STANDING ALIVE	1200000000000005386	167572725
3位	アイドルと機関銃	400000000000000749	161356422
4位	PHASE-09　暁の空へ	1500000000000005341	135564587
5位	新月会	700000000000004707	130299845
6位	7144プロ	1100000000000000441	123439353
7位	ごーまいうぇ～	900000000000001329	102337637
8位	N@DESHIKO	3583	95047743
9位	Starlight*	1500000000000005236	67509345
10位	Dreaming!(🔥🔥)	600000000000004925	67301239
11位	獺祭	300000000000004806	51412019
12位	NO CANDY NO LIFE	200000000000001168	49307907
13位	頭乙女ストーム！	500000000000005337	48696468
14位	ｺﾁﾗｺｿｱﾘｶﾞﾄｳｺﾞｻﾞｲﾏｼﾀ!!!	1000000000000001661	47982170
15位	MR3発もｱﾘｶﾞﾄｳｺﾞｻﾞｲﾏｼﾀ	200000000000005370	34791004
16位	まったりラウンジ	1000000000000004988	34539720
17位	スピカ	5183	34383705
18位	ホワイトボードフェスタ	1000000000000005146	34067088
19位	君が選ぶ花	1500000000000003961	30881659
20位	サービス残業	1000000000000004785	30866481
※09/10 00:00 集計時点

1位	TrySail	10	179290059
2位	STANDING ALIVE	1200000000000005386	167565725
3位	アイドルと機関銃	400000000000000749	161250622
4位	PHASE-09　暁の空へ	1500000000000005341	135564587
5位	新月会	700000000000004707	130299845
6位	7144プロ	1100000000000000441	123439353
7位	ごーまいうぇ～	900000000000001329	102309637
8位	N@DESHIKO	3583	95047743
9位	Starlight*	1500000000000005236	67509345
10位	Dreaming!(🔥🔥)	600000000000004925	67287239
11位	獺祭	300000000000004806	51410019
12位	NO CANDY NO LIFE	200000000000001168	49307907
13位	頭乙女ストーム！	500000000000005337	48696468
14位	ｺﾁﾗｺｿｱﾘｶﾞﾄｳｺﾞｻﾞｲﾏｼﾀ!!!	1000000000000001661	47890370
15位	MR3発もｱﾘｶﾞﾄｳｺﾞｻﾞｲﾏｼﾀ	200000000000005370	34791004
16位	まったりラウンジ	1000000000000004988	34538720
17位	スピカ	5183	34383705
18位	ホワイトボードフェスタ	1000000000000005146	34067088
19位	君が選ぶ花	1500000000000003961	30878659
20位	サービス残業	1000000000000004785	30864481
※09/09 23:59 集計時点

1位	TrySail	10	177265059
2位	STANDING ALIVE	1200000000000005386	167523725
3位	アイドルと機関銃	400000000000000749	161088822
4位	PHASE-09　暁の空へ	1500000000000005341	135550587
5位	新月会	700000000000004707	130278845
6位	7144プロ	1100000000000000441	122044553
7位	ごーまいうぇ～	900000000000001329	102267637
8位	N@DESHIKO	3583	95047743
9位	Starlight*	1500000000000005236	67481345
10位	Dreaming!(🔥🔥)	600000000000004925	67252239
11位	獺祭	300000000000004806	51408019
12位	NO CANDY NO LIFE	200000000000001168	49293907
13位	頭乙女ストーム！	500000000000005337	48695468
14位	ｺﾁﾗｺｿｱﾘｶﾞﾄｳｺﾞｻﾞｲﾏｼﾀ!!!	1000000000000001661	47874370
15位	MR3発もｱﾘｶﾞﾄｳｺﾞｻﾞｲﾏｼﾀ	200000000000005370	34791004
16位	まったりラウンジ	1000000000000004988	34538720
17位	スピカ	5183	34383705
18位	ホワイトボードフェスタ	1000000000000005146	34060088
19位	君が選ぶ花	1500000000000003961	30861659
20位	サービス残業	1000000000000004785	30828481
※09/09 23:58 集計時点

1位	TrySail	10	176714259
2位	STANDING ALIVE	1200000000000005386	167502725
3位	アイドルと機関銃	400000000000000749	161039822
4位	PHASE-09　暁の空へ	1500000000000005341	135536587
5位	新月会	700000000000004707	130264845
6位	7144プロ	1100000000000000441	121952753
7位	ごーまいうぇ～	900000000000001329	102197637
8位	N@DESHIKO	3583	95040743
9位	Starlight*	1500000000000005236	67460345
10位	Dreaming!(🔥🔥)	600000000000004925	67217239
11位	獺祭	300000000000004806	51400019
12位	NO CANDY NO LIFE	200000000000001168	49286907
13位	頭乙女ストーム！	500000000000005337	48695468
14位	🔥🔥🔥ﾌｧｲﾔｰ×2🔥🔥🔥	1000000000000001661	47498170
15位	MR3発もｱﾘｶﾞﾄｳｺﾞｻﾞｲﾏｼﾀ	200000000000005370	34791004
16位	まったりラウンジ	1000000000000004988	34438920
17位	Decided	5183	34376705
18位	ホワイトボードフェスタ	1000000000000005146	33876488
19位	君が選ぶ花	1500000000000003961	30849659
20位	サービス残業	1000000000000004785	30805481
