100位	 578,546,654  pt
500位	 254,586,641  pt
1200位	 155,482,370  pt
1300位	 116,056,447  pt
1000位	 176,291,494  pt
1位	 6,215,471,493  pt
10位	 1,116,014,603  pt
11位	 1,013,685,759  pt
20位	 822,057,880  pt
700位	 204,320,647  pt
765位	 198,841,775  pt
770位	 198,127,326  pt
300位	 301,325,423  pt
1999位	 64,390,110  pt
2000位	 64,345,368  pt
2999位	 39,352,825  pt
3000位	 39,349,508  pt
3999位	 29,322,093  pt
4000位	 29,317,733  pt
4999位	 23,205,049  pt
5000位	 23,199,194  pt
9999位	 6,841,035  pt
10000位	 6,839,237  pt
15000位	 1,317,685  pt
20000位	 13,740  pt
30000位	 0  pt
45000位	 0  pt
60000位	 0  pt
※07/02 22:52 集計時点のポイントですBY SKDN
