100位	 636,971,302  pt
500位	 276,412,450  pt
1200位	 185,178,107  pt
1300位	 124,885,299  pt
1000位	 197,567,830  pt
1位	 6,215,471,493  pt
10位	 1,116,551,448  pt
11位	 1,032,424,574  pt
20位	 822,057,880  pt
700位	 212,599,230  pt
765位	 207,489,678  pt
770位	 206,969,103  pt
300位	 306,899,537  pt
1999位	 68,553,185  pt
2000位	 68,543,462  pt
2999位	 41,038,841  pt
3000位	 41,029,508  pt
3999位	 30,702,260  pt
4000位	 30,700,645  pt
4999位	 24,456,583  pt
5000位	 24,455,900  pt
9999位	 7,405,067  pt
10000位	 7,403,284  pt
15000位	 1,395,733  pt
20000位	 14,079  pt
30000位	 0  pt
45000位	 0  pt
60000位	 0  pt
※07/02 23:47 集計時点のポイントですBY SKDN
