100位	 650,503,412  pt
500位	 285,224,532  pt
1200位	 194,747,729  pt
1300位	 132,686,367  pt
1000位	 203,061,099  pt
1位	 6,215,581,493  pt
10位	 1,117,756,156  pt
11位	 1,044,412,899  pt
20位	 827,905,798  pt
700位	 216,308,552  pt
765位	 211,035,134  pt
770位	 210,855,412  pt
300位	 310,289,991  pt
1999位	 70,209,195  pt
2000位	 70,199,037  pt
2999位	 41,575,744  pt
3000位	 41,570,385  pt
3999位	 31,200,032  pt
4000位	 31,190,447  pt
4999位	 24,898,101  pt
5000位	 24,895,769  pt
9999位	 7,629,112  pt
10000位	 7,628,050  pt
15000位	 1,427,649  pt
20000位	 14,180  pt
30000位	 0  pt
45000位	 0  pt
60000位	 0  pt
※07/02 23:59 集計時点のポイントですBY SKDN
